Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Platform,Kemco,25767,3999.0,0.09,0.05,0.0,0.01,0.15000000000000002
Platform,Accolade,7959,1996.0,0.1,0.07,0.0,0.01,0.19
Platform,System 3 Arcade Software,22166,4014.0,0.12,0.04,0.0,0.03,0.19
Platform,Epoch,21626,3995.0,0.0,0.0,0.15,0.06,0.21
Platform,System 3,38141,6039.0,0.08,0.1,0.0,0.03,0.22000000000000003
Platform,Nippon Ichi Software,36131,6035.0,0.14,0.03,0.05,0.02,0.24000000000000002
Platform,Global Star,64581,10023.0,0.18000000000000002,0.07999999999999999,0.0,0.01,0.29
Platform,Crave Entertainment,33587,6021.0,0.26,0.04,0.0,0.0,0.31
Platform,Yacht Club Games,31486,6045.0,0.16,0.11,0.01,0.03,0.32
Platform,Zoo Digital Publishing,16903,4011.0,0.23,0.1,0.0,0.01,0.35
Platform,Jack of All Games,20307,4016.0,0.29000000000000004,0.1,0.0,0.01,0.4
Platform,Majesco Entertainment,45134,8034.0,0.32,0.06,0.0,0.03,0.41000000000000003
Platform,Parker Bros.,3750,1982.0,0.5,0.03,0.0,0.01,0.54
Platform,Unknown,131309,10036.0,0.22,0.19,0.12,0.02,0.55
Platform,505 Games,67542,12053.0,0.17,0.01,0.36000000000000004,0.02,0.5700000000000001
Platform,Interplay,22102,6001.0,0.5,0.17,0.0,0.02,0.6900000000000001
Platform,BAM! Entertainment,38055,8011.0,0.49,0.22000000000000003,0.0,0.04,0.76
Platform,Gotham Games,26993,6010.0,0.53,0.21000000000000002,0.0,0.02,0.76
Platform,Ocean,19706,5993.0,0.44,0.3,0.0,0.05,0.79
Platform,Brash Entertainment,74767,14056.0,0.56,0.18,0.0,0.07999999999999999,0.8400000000000001
Platform,Laguna,9787,3988.0,0.12,0.03,0.68,0.01,0.8400000000000001
Platform,BMG Interactive Entertainment,23010,5991.0,0.48,0.32,0.0,0.05,0.8599999999999999
Platform,Crystal Dynamics,2378,1995.0,0.49,0.33,0.0,0.06,0.87
Platform,Hasbro Interactive,2285,1998.0,0.72,0.17,0.0,0.01,0.91
Platform,Infogrames,105120,20005.0,0.8,0.41,0.0,0.060000000000000005,1.2600000000000002
Platform,Eidos Interactive,27182,8005.0,0.8099999999999999,0.47000000000000003,0.0,0.09,1.3800000000000001
Platform,Coleco,1308,1981.0,1.36,0.08,0.0,0.02,1.46
Platform,Warner Bros. Interactive Entertainment,68216,16058.0,1.11,0.29000000000000004,0.0,0.12999999999999998,1.5300000000000005
Platform,Microsoft Game Studios,55148,12030.0,0.94,0.5900000000000001,0.0,0.12,1.65
Platform,Midway Games,152886,26056.0,1.2000000000000002,0.37,0.0,0.15000000000000002,1.7400000000000002
Platform,Acclaim Entertainment,42030,10002.0,1.6700000000000004,0.56,0.04,0.08,2.3400000000000003
Platform,D3Publisher,97402,24114.0,1.3400000000000003,0.7500000000000001,0.04,0.29,2.4
Platform,TDK Mediactive,64651,16015.0,1.7500000000000002,0.6900000000000002,0.0,0.06,2.51
Platform,GT Interactive,9505,5994.0,1.47,0.9400000000000001,0.0,0.13999999999999999,2.54
Platform,Hudson Soft,10424,5964.0,0.0,0.0,2.77,0.0,2.77
Platform,Sony Computer Entertainment Europe,17127,8052.0,1.05,0.9600000000000001,0.44,0.31999999999999995,2.7800000000000002
Platform,Namco Bandai Games,191463,38095.0,1.1200000000000003,0.36,1.29,0.11999999999999998,2.8899999999999983
Platform,Take-Two Interactive,88494,22061.0,2.4599999999999995,0.6300000000000001,0.0,0.30000000000000004,3.3399999999999994
Platform,Virgin Interactive,50290,11980.0,2.4,0.8600000000000001,0.11,0.13,3.48
Platform,Fox Interactive,3165,3996.0,1.98,2.0700000000000003,0.0,0.25,4.29
Platform,Electronic Arts,109225,32098.0,3.16,2.5499999999999985,0.05,0.7400000000000002,6.53
Platform,Atari,193831,41962.0,6.439999999999998,0.8200000000000003,0.0,0.16,7.450000000000001
Platform,Disney Interactive Studios,123308,38123.0,6.369999999999997,2.729999999999998,0.12,0.5900000000000001,9.850000000000003
Platform,Universal Interactive,15803,14014.0,5.579999999999999,4.8500000000000005,0.24,1.3000000000000003,11.95
Platform,Konami Digital Entertainment,295101,80010.0,7.059999999999997,2.1399999999999997,4.879999999999998,0.7300000000000001,14.830000000000002
Platform,Vivendi Games,212342,74200.0,10.120000000000003,5.429999999999999,0.0,1.5400000000000005,17.07
Platform,Ubisoft,591797,140413.0,10.05,9.02999999999999,0.04,1.9300000000000006,21.06
Platform,Capcom,305581,92047.0,11.97,3.829999999999999,5.719999999999999,1.1000000000000003,22.620000000000008
Platform,Activision,367223,120328.0,23.450000000000006,7.849999999999997,0.07,2.0100000000000007,33.40000000000001
Platform,THQ,525220,168363.0,25.919999999999995,11.749999999999993,0.08,3.329999999999994,41.02000000000002
Platform,Sega,247283,104219.0,33.77,18.479999999999997,3.399999999999998,5.17,60.83999999999999
Platform,Sony Computer Entertainment,267920,132312.0,53.03999999999999,32.870000000000005,7.5699999999999985,10.49999999999999,104.05999999999997
Platform,Nintendo,245890,222146.0,220.1399999999999,85.21000000000006,102.36000000000007,19.470000000000013,427.21
