Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Shooter,Hasbro Interactive,6933,2000.0,0.13,0.09,0.0,0.02,0.24
Shooter,Sunsoft,6648,2000.0,0.14,0.1,0.0,0.02,0.25
Shooter,Disney Interactive Studios,32656,4012.0,0.26,0.01,0.0,0.02,0.28
Shooter,Gathering of Developers,35206,6011.0,0.15,0.11000000000000001,0.0,0.02,0.28
Shooter,Wargaming.net,6034,2011.0,0.0,0.23,0.0,0.06,0.29
Shooter,Tecmo Koei,34848,6026.0,0.12,0.12,0.02,0.04,0.29000000000000004
Shooter,Rebellion Developments,18240,4030.0,0.08,0.16999999999999998,0.0,0.04,0.30000000000000004
Shooter,SquareSoft,5738,1997.0,0.1,0.07,0.13,0.02,0.31
Shooter,Coleco,5402,1981.0,0.32,0.02,0.0,0.0,0.34
Shooter,Zushi Games,19194,4018.0,0.35,0.0,0.0,0.02,0.37
Shooter,Rising Star Games,50851,8040.0,0.17,0.11,0.05,0.03,0.37000000000000005
Shooter,Mastiff,47451,8043.0,0.4,0.0,0.0,0.03,0.41000000000000003
Shooter,Play It,42394,8015.0,0.23000000000000004,0.18,0.0,0.06,0.47000000000000003
Shooter,Zoo Games,41095,8032.0,0.44999999999999996,0.0,0.0,0.03,0.48
Shooter,Deep Silver,58425,10067.0,0.14,0.31000000000000005,0.03,0.060000000000000005,0.53
Shooter,Ignition Entertainment,68766,12036.0,0.41000000000000003,0.05,0.04,0.03,0.54
Shooter,Global Star,100237,16034.0,0.39,0.14,0.0,0.02,0.55
Shooter,Midas Interactive Entertainment,39139,7999.0,0.31000000000000005,0.24,0.0,0.06999999999999999,0.6
Shooter,Zoo Digital Publishing,99875,16029.0,0.35000000000000003,0.2,0.0,0.04,0.6000000000000001
Shooter,Taito,45718,7994.0,0.060000000000000005,0.04,0.49,0.01,0.6100000000000001
Shooter,Interplay,48813,9984.0,0.36,0.25,0.0,0.05,0.6599999999999999
Shooter,Activision Value,34710,8032.0,0.49,0.11,0.0,0.060000000000000005,0.66
Shooter,Majesco Entertainment,105951,18077.0,0.6700000000000002,0.01,0.0,0.04,0.7500000000000002
Shooter,3DO,54038,10005.0,0.54,0.19999999999999998,0.0,0.04,0.77
Shooter,Universal Interactive,36141,8008.0,0.48,0.24000000000000002,0.0,0.060000000000000005,0.78
Shooter,NovaLogic,25580,6019.0,0.48,0.24000000000000002,0.0,0.06999999999999999,0.8200000000000001
Shooter,TalonSoft,2377,2001.0,0.49,0.33,0.0,0.06,0.87
Shooter,BAM! Entertainment,88380,16017.0,0.54,0.24000000000000002,0.0,0.03,0.8700000000000001
Shooter,CTO SpA,2368,1996.0,0.49,0.33,0.0,0.06,0.88
Shooter,SouthPeak Games,85239,16065.0,0.6400000000000001,0.17,0.0,0.08,0.9000000000000001
Shooter,Sony Computer Entertainment Europe,2072,2013.0,0.25,0.49,0.04,0.22,1.0
Shooter,TDK Mediactive,31957,8008.0,0.62,0.33000000000000007,0.0,0.08,1.04
Shooter,Trion Worlds,16262,6039.0,0.7100000000000001,0.3,0.0,0.11,1.14
Shooter,Success,1781,1998.0,0.64,0.43,0.0,0.07,1.15
Shooter,Hudson Soft,37704,7974.0,0.32,0.06,0.84,0.01,1.23
Shooter,Empire Interactive,50399,10019.0,0.7700000000000001,0.54,0.0,0.17,1.48
Shooter,Gotham Games,1184,2002.0,0.98,0.53,0.0,0.06,1.57
Shooter,Unknown,138252,6031.0,1.1800000000000002,0.31000000000000005,0.05,0.11999999999999998,1.6800000000000002
Shooter,Valve,1018,2011.0,0.83,0.63,0.02,0.25,1.74
Shooter,Infogrames,47829,12002.0,1.12,0.77,0.0,0.19,2.0999999999999996
Shooter,Fox Interactive,14136,5993.0,1.1900000000000002,0.81,0.0,0.14,2.14
Shooter,Red Storm Entertainment,4276,3998.0,1.4100000000000001,0.78,0.0,0.09,2.28
Shooter,D3Publisher,99776,22097.0,1.3200000000000003,0.7800000000000002,0.47000000000000003,0.26,2.8299999999999996
Shooter,SCi,57997,16028.0,1.6700000000000002,1.02,0.0,0.21000000000000002,2.8900000000000006
Shooter,GT Interactive,93377,23964.0,2.0399999999999996,0.9700000000000002,0.0,0.16000000000000003,3.1599999999999993
Shooter,Valve Software,8652,6031.0,1.74,1.1500000000000001,0.01,0.32,3.2300000000000004
Shooter,City Interactive,53039,16092.0,0.9400000000000002,1.87,0.07,0.43000000000000005,3.3300000000000005
Shooter,Warner Bros. Interactive Entertainment,57217,20096.0,1.64,1.49,0.05,0.5199999999999999,3.71
Shooter,Virgin Interactive,64759,13992.0,2.4499999999999993,1.61,0.0,0.2,4.27
Shooter,Imagic,4293,5943.0,4.16,0.25,0.0,0.04,4.45
Shooter,Codemasters,181962,40161.0,2.3099999999999987,1.7700000000000002,0.15000000000000002,0.5900000000000002,4.86
Shooter,505 Games,142251,36216.0,2.6199999999999997,2.14,0.08,0.7000000000000002,5.5699999999999985
Shooter,Midway Games,115546,32088.0,3.3100000000000005,1.7800000000000002,0.02,0.5700000000000001,5.619999999999999
Shooter,Acclaim Entertainment,118623,33971.0,3.87,1.7700000000000005,0.44,0.3500000000000001,6.409999999999999
Shooter,Square Enix,109618,32159.0,3.1399999999999997,2.589999999999999,0.8200000000000002,0.8500000000000001,7.37
Shooter,Eidos Interactive,326666,70184.0,4.459999999999998,2.5999999999999988,0.19,0.7700000000000002,8.059999999999999
Shooter,Konami Digital Entertainment,374104,80013.0,3.2800000000000002,1.8600000000000005,3.6499999999999995,0.6500000000000001,9.469999999999997
Shooter,Namco Bandai Games,349591,72141.0,2.419999999999998,2.5199999999999987,4.249999999999999,0.6500000000000001,9.870000000000001
Shooter,Capcom,238042,48208.0,5.139999999999999,2.81,2.1,1.0799999999999998,11.149999999999995
Shooter,Vivendi Games,271192,58138.0,9.540000000000001,1.4600000000000004,0.16999999999999998,0.5,11.689999999999998
Shooter,Bethesda Softworks,99009,40247.0,5.739999999999999,5.859999999999998,0.20000000000000004,1.8100000000000005,13.65
Shooter,THQ,262586,72226.0,7.27,5.669999999999998,0.25,1.7200000000000006,14.900000000000007
Shooter,Sega,256136,80233.0,6.15,5.289999999999998,3.5999999999999996,1.5700000000000003,16.589999999999993
Shooter,LucasArts,100114,38074.0,9.819999999999999,5.250000000000001,0.06999999999999999,1.9100000000000004,17.029999999999998
Shooter,Atari,310446,75914.0,19.359999999999996,2.5799999999999983,0.09000000000000001,0.5800000000000002,22.69
Shooter,Take-Two Interactive,338056,128612.0,29.62,18.380000000000013,0.6700000000000003,5.909999999999997,54.47000000000001
Shooter,Sony Computer Entertainment,230962,102250.0,31.220000000000013,16.7,2.8,6.859999999999996,57.52
Shooter,Ubisoft,545013,184688.0,35.01,24.04000000000001,0.9600000000000002,7.569999999999991,67.64999999999999
Shooter,Nintendo,98683,48030.0,51.389999999999986,9.849999999999998,6.07,2.39,69.72999999999999
Shooter,Microsoft Game Studios,84729,56223.0,64.65000000000002,22.79,0.8800000000000003,7.1199999999999966,95.46
Shooter,Electronic Arts,703756,279035.0,81.15000000000002,56.030000000000015,2.929999999999996,18.200000000000024,158.26000000000002
Shooter,Activision,856847,311293.0,161.38999999999996,98.59000000000012,4.639999999999998,35.15999999999998,299.8699999999999
