Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Strategy,Nippon Ichi Software,30512,4020.0,0.0,0.0,0.04,0.0,0.04
Strategy,Team17 Software,13230,2010.0,0.0,0.04,0.0,0.01,0.05
Strategy,1C Company,13059,2011.0,0.01,0.03,0.0,0.01,0.05
Strategy,Ascaron Entertainment GmbH,29674,4012.0,0.0,0.04,0.0,0.01,0.05
Strategy,10TACLE Studios,12351,2007.0,0.06,0.0,0.0,0.0,0.06
Strategy,Black Bean Games,12788,2009.0,0.05,0.0,0.0,0.0,0.06
Strategy,Activision Value,12399,2004.0,0.05,0.01,0.0,0.0,0.06
Strategy,CDV Software Entertainment,46152,6023.0,0.0,0.05,0.0,0.0,0.060000000000000005
Strategy,Playlogic Game Factory,28443,4018.0,0.07,0.0,0.0,0.0,0.07
Strategy,Human Entertainment,11960,1998.0,0.04,0.03,0.0,0.0,0.07
Strategy,Global Star,12112,2004.0,0.05,0.01,0.0,0.0,0.07
Strategy,Zushi Games,28315,4016.0,0.07,0.0,0.0,0.0,0.07
Strategy,Telegames,11262,2008.0,0.08,0.0,0.0,0.01,0.08
Strategy,Glams,11679,1995.0,0.0,0.0,0.08,0.0,0.08
Strategy,Broccoli,44368,6022.0,0.0,0.0,0.08,0.0,0.08
Strategy,NEC Interchannel,11464,1998.0,0.0,0.0,0.08,0.0,0.08
Strategy,Infogrames,45174,6001.0,0.05,0.02,0.0,0.0,0.08
Strategy,Acquire,11501,2011.0,0.0,0.0,0.08,0.0,0.08
Strategy,Natsume,11250,2001.0,0.04,0.03,0.0,0.01,0.09
Strategy,Time Warner Interactive,10961,1996.0,0.05,0.03,0.0,0.01,0.09
Strategy,Media Works,26620,3996.0,0.0,0.0,0.09,0.0,0.09
Strategy,Takara Tomy,11097,2007.0,0.08,0.0,0.0,0.01,0.09
Strategy,Zoo Digital Publishing,10872,2008.0,0.09,0.0,0.0,0.01,0.09
Strategy,LEGO Media,10658,1999.0,0.06,0.04,0.0,0.01,0.1
Strategy,Compile Heart,10630,2010.0,0.09,0.0,0.0,0.01,0.1
Strategy,Ignition Entertainment,10811,2006.0,0.09,0.0,0.0,0.01,0.1
Strategy,Idea Factory,26233,4019.0,0.0,0.0,0.1,0.0,0.1
Strategy,Success,26823,4008.0,0.060000000000000005,0.04,0.0,0.01,0.11
Strategy,DTP Entertainment,10102,2011.0,0.0,0.1,0.0,0.02,0.11
Strategy,3DO,10162,2002.0,0.05,0.04,0.0,0.01,0.11
Strategy,Atlus,26479,4013.0,0.05,0.03,0.02,0.01,0.11
Strategy,PopTop Software,10327,1999.0,0.06,0.04,0.0,0.01,0.11
Strategy,JoWood Productions,58899,8018.0,0.04,0.06,0.0,0.01,0.11000000000000001
Strategy,Aqua Plus,25694,4017.0,0.0,0.0,0.12,0.0,0.12
Strategy,Focus Home Interactive,42599,6037.0,0.01,0.09,0.0,0.02,0.12000000000000001
Strategy,Level 5,9631,2013.0,0.0,0.0,0.13,0.0,0.13
Strategy,Midas Interactive Entertainment,41567,6005.0,0.03,0.02,0.06,0.0,0.13
Strategy,Crave Entertainment,24139,4004.0,0.09,0.04,0.0,0.01,0.14
Strategy,SouthPeak Games,9218,2008.0,0.12,0.0,0.0,0.01,0.14
Strategy,General Entertainment,9127,1998.0,0.0,0.0,0.13,0.01,0.14
Strategy,Gathering of Developers,23955,4004.0,0.0,0.12,0.0,0.03,0.15
Strategy,Sony Online Entertainment,8569,2006.0,0.14,0.0,0.0,0.01,0.16
Strategy,SSI,7829,1996.0,0.11,0.07,0.0,0.01,0.19
Strategy,Unknown,104809,12066.0,0.0,0.15000000000000002,0.0,0.01,0.19
Strategy,505 Games,37066,6021.0,0.12000000000000001,0.06,0.0,0.03,0.19999999999999998
Strategy,Slitherine Software,54114,6028.0,0.08,0.09999999999999999,0.0,0.03,0.21
Strategy,Ghostlight,20539,2007.0,0.16999999999999998,0.0,0.03,0.02,0.22
Strategy,Bethesda Softworks,19734,2007.0,0.16999999999999998,0.05,0.0,0.02,0.22999999999999998
Strategy,Acclaim Entertainment,19898,4001.0,0.12000000000000001,0.09,0.0,0.02,0.22999999999999998
Strategy,Majesco Entertainment,20657,4014.0,0.21,0.0,0.0,0.01,0.23
Strategy,Jaleco,35542,6009.0,0.15000000000000002,0.09000000000000001,0.0,0.02,0.27
Strategy,Elf,6219,1997.0,0.0,0.0,0.28,0.0,0.28
Strategy,Capcom,33820,6009.0,0.16999999999999998,0.1,0.0,0.02,0.30000000000000004
Strategy,ArtDink,32462,6002.0,0.0,0.0,0.35,0.03,0.36
Strategy,Paradox Interactive,193154,26138.0,0.03,0.25,0.0,0.04,0.3600000000000001
Strategy,ASCII Entertainment,5156,1997.0,0.0,0.0,0.37,0.0,0.37
Strategy,NCS,28722,5991.0,0.0,0.0,0.4,0.0,0.4
Strategy,Codemasters,50174,8026.0,0.37,0.06999999999999999,0.01,0.03,0.47000000000000003
Strategy,PopCap Games,27369,6030.0,0.42,0.04,0.0,0.04,0.5
Strategy,Rising Star Games,42651,8031.0,0.31,0.11,0.05,0.04,0.52
Strategy,Mindscape,23554,5989.0,0.33,0.22,0.0,0.04,0.58
Strategy,Vivendi Games,161732,24035.0,0.18,0.3500000000000001,0.0,0.09,0.62
Strategy,Deep Silver,120305,20074.0,0.6200000000000001,0.22,0.0,0.060000000000000005,0.8900000000000001
Strategy,Mastertronic,1716,2011.0,0.95,0.15,0.0,0.08,1.18
Strategy,Microprose,42747,5991.0,0.24999999999999997,0.8800000000000001,0.0,0.09999999999999999,1.2000000000000002
Strategy,Kalypso Media,206122,30157.0,0.55,0.55,0.04,0.13,1.3100000000000003
Strategy,LucasArts,103594,20062.0,0.9300000000000002,0.39,0.0,0.13999999999999999,1.5000000000000004
Strategy,Westwood Studios,1207,1999.0,1.55,0.0,0.0,0.0,1.55
Strategy,SquareSoft,20102,7988.0,0.1,0.07,1.5299999999999998,0.06999999999999999,1.79
Strategy,Square Enix,80261,18069.0,0.46,0.38,0.9100000000000001,0.12000000000000001,1.8699999999999999
Strategy,Sony Computer Entertainment,116703,24047.0,0.34,0.7000000000000001,1.04,0.2800000000000001,2.3399999999999994
Strategy,Warner Bros. Interactive Entertainment,2717,4020.0,1.8800000000000001,0.74,0.0,0.24,2.8600000000000003
Strategy,Atari,163330,34080.0,2.75,0.8000000000000003,0.0,0.29000000000000004,3.8699999999999997
Strategy,Microsoft Game Studios,201609,36101.0,1.81,1.9400000000000002,0.04,0.5100000000000001,4.29
Strategy,Virgin Interactive,34786,11986.0,2.24,1.95,0.22,0.27,4.67
Strategy,Tecmo Koei,573455,100256.0,0.9500000000000004,0.42000000000000015,4.0799999999999965,0.15,5.63
Strategy,Eidos Interactive,115391,22044.0,3.3799999999999994,2.2999999999999994,0.01,0.41000000000000003,6.119999999999999
Strategy,Sega,337914,68171.0,1.1900000000000002,3.2699999999999987,1.7700000000000002,0.6200000000000001,6.87
Strategy,Take-Two Interactive,190089,44225.0,4.0699999999999985,2.4499999999999993,0.05,0.8200000000000002,7.399999999999998
Strategy,THQ,289647,64231.0,3.3699999999999983,2.8899999999999983,0.21000000000000002,1.0300000000000002,7.49
Strategy,Ubisoft,246076,58241.0,3.23,4.0299999999999985,0.09,1.12,8.45
Strategy,Banpresto,172001,56044.0,0.0,0.0,9.979999999999999,0.2,10.18
Strategy,Konami Digital Entertainment,213447,56140.0,4.449999999999998,1.6700000000000004,4.249999999999999,0.6400000000000001,10.99
Strategy,Namco Bandai Games,560089,122382.0,0.13999999999999999,0.04,11.439999999999998,0.21000000000000002,11.829999999999998
Strategy,Electronic Arts,336216,74117.0,8.839999999999998,4.099999999999997,0.43999999999999995,0.6700000000000002,14.079999999999998
Strategy,Activision,150733,44168.0,8.16,7.940000000000001,0.0,1.5700000000000003,17.700000000000003
Strategy,Nintendo,162136,62111.0,11.660000000000002,4.420000000000001,10.459999999999996,0.8300000000000003,27.349999999999998
