Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Adventure,Kaga Create,32237,4028.0,0.0,0.0,0.02,0.0,0.02
Role-Playing,Koch Media,15568,2008.0,0.0,0.01,0.0,0.0,0.02
Role-Playing,King Records,15078,2002.0,0.0,0.0,0.02,0.0,0.02
Misc,Kadokawa Shoten,15605,2011.0,0.0,0.0,0.02,0.0,0.02
Role-Playing,GOA,14948,2008.0,0.0,0.02,0.0,0.0,0.02
Adventure,Big Ben Interactive,15361,2013.0,0.0,0.02,0.0,0.0,0.02
Adventure,Big Fish Games,15614,2008.0,0.0,0.01,0.0,0.0,0.02
Role-Playing,Encore,15237,2005.0,0.0,0.02,0.0,0.0,0.02
Adventure,Coconuts Japan,15304,1996.0,0.01,0.01,0.0,0.0,0.02
Action,Neko Entertainment,15721,2010.0,0.0,0.01,0.0,0.0,0.02
Adventure,Crimson Cow,15827,2008.0,0.0,0.01,0.0,0.0,0.02
Adventure,10TACLE Studios,15709,2006.0,0.01,0.01,0.0,0.0,0.02
Adventure,Culture Brain,15713,2010.0,0.0,0.0,0.02,0.0,0.02
Racing,Wanadoo,15737,2005.0,0.01,0.0,0.0,0.0,0.02
Racing,Virgin Interactive,14993,1998.0,0.01,0.01,0.0,0.0,0.02
Racing,Sunrise Interactive,15776,2007.0,0.0,0.0,0.02,0.0,0.02
Racing,O-Games,15760,2009.0,0.02,0.0,0.0,0.0,0.02
Misc,Karin Entertainment,15503,2010.0,0.0,0.0,0.02,0.0,0.02
Racing,Encore,32437,4006.0,0.02,0.0,0.0,0.0,0.02
Adventure,Giga,15884,2014.0,0.0,0.0,0.02,0.0,0.02
Adventure,GungHo,15740,2008.0,0.0,0.0,0.02,0.0,0.02
Adventure,HuneX,15796,2015.0,0.0,0.0,0.02,0.0,0.02
Puzzle,System 3 Arcade Software,15421,2006.0,0.01,0.0,0.0,0.0,0.02
Role-Playing,Alchemist,15925,2012.0,0.0,0.0,0.02,0.0,0.02
Role-Playing,Codemasters Online,15310,2008.0,0.0,0.02,0.0,0.0,0.02
Shooter,Arika,15693,2008.0,0.0,0.0,0.02,0.0,0.02
Action,Mycom,15870,1985.0,0.0,0.0,0.02,0.0,0.02
Action,Alternative Software,15308,2015.0,0.0,0.02,0.0,0.0,0.02
Strategy,Kadokawa Shoten,15050,2012.0,0.0,0.0,0.02,0.0,0.02
Misc,Culture Brain,15765,2008.0,0.0,0.0,0.02,0.0,0.02
Fighting,Sunrise Interactive,15632,2006.0,0.0,0.0,0.02,0.0,0.02
Fighting,Yeti,15889,2016.0,0.0,0.0,0.02,0.0,0.02
Strategy,Gamecock,15029,2008.0,0.0,0.02,0.0,0.0,0.02
Simulation,Telegames,15939,1999.0,0.01,0.01,0.0,0.0,0.02
Action,Cave,15512,2012.0,0.0,0.0,0.02,0.0,0.02
Strategy,Blue Byte,15175,2001.0,0.0,0.02,0.0,0.0,0.02
Simulation,fonfun,15273,2008.0,0.0,0.0,0.02,0.0,0.02
Sports,Athena,15375,1999.0,0.02,0.0,0.0,0.0,0.02
Strategy,Mamba Games,15816,2010.0,0.0,0.01,0.0,0.0,0.02
Action,Comfort,15400,2012.0,0.0,0.0,0.02,0.0,0.02
Action,IE Institute,15546,2012.0,0.0,0.0,0.02,0.0,0.02
Sports,DSI Games,15600,2007.0,0.02,0.0,0.0,0.0,0.02
Action,CyberFront,15646,2012.0,0.0,0.0,0.02,0.0,0.02
Simulation,Imageworks,15482,1995.0,0.0,0.0,0.02,0.0,0.02
Sports,Virtual Play Games,15652,2010.0,0.02,0.0,0.0,0.0,0.02
Sports,Mastertronic,14991,2006.0,0.01,0.01,0.0,0.0,0.02
Misc,Arika,15962,2002.0,0.01,0.01,0.0,0.0,0.02
Action,Giza10,15825,2012.0,0.0,0.0,0.02,0.0,0.02
Sports,Technos Japan Corporation,15556,1995.0,0.0,0.0,0.02,0.0,0.02
Action,Essential Games,15811,2006.0,0.0,0.0,0.02,0.0,0.02
Sports,Mumbo Jumbo,15363,2008.0,0.02,0.0,0.0,0.0,0.02
Sports,CTO SpA,15210,1997.0,0.01,0.01,0.0,0.0,0.02
Simulation,Midas Interactive Entertainment,15570,2009.0,0.0,0.02,0.0,0.0,0.02
Action,Introversion Software,15085,2016.0,0.01,0.01,0.0,0.0,0.02
Simulation,Masque Publishing,15971,2011.0,0.01,0.0,0.0,0.0,0.02
Strategy,Titus,15489,2002.0,0.01,0.01,0.0,0.0,0.02
Action,Minato Station,15267,2012.0,0.0,0.0,0.02,0.0,0.02
Simulation,Kadokawa Games,15196,2014.0,0.0,0.0,0.02,0.0,0.02
Simulation,Kadokawa Shoten,15021,2004.0,0.0,0.0,0.02,0.0,0.02
Strategy,Storm City Games,15311,2010.0,0.02,0.0,0.0,0.0,0.02
Simulation,Lighthouse Interactive,15966,2007.0,0.0,0.01,0.0,0.0,0.02
Strategy,Nordic Games,32612,4032.0,0.0,0.02,0.0,0.0,0.02
Strategy,Mumbo Jumbo,15824,2008.0,0.01,0.0,0.0,0.0,0.02
Misc,Atlus,15547,2006.0,0.0,0.0,0.02,0.0,0.02
Adventure,Storm City Games,14692,2009.0,0.03,0.0,0.0,0.0,0.03
Misc,Tomy Corporation,14851,2009.0,0.02,0.0,0.0,0.0,0.03
Racing,Vir2L Studios,14834,2008.0,0.02,0.0,0.0,0.0,0.03
Strategy,System Soft,49068,6031.0,0.0,0.0,0.03,0.0,0.03
Racing,Phenomedia,14209,2008.0,0.03,0.0,0.0,0.0,0.03
Misc,Kamui,14313,2010.0,0.0,0.0,0.03,0.0,0.03
Adventure,Fuji,14229,1995.0,0.0,0.0,0.03,0.0,0.03
Misc,Psygnosis,14718,1997.0,0.02,0.01,0.0,0.0,0.03
Racing,Nobilis,14706,2008.0,0.0,0.02,0.0,0.0,0.03
Strategy,Agetec,14540,1997.0,0.02,0.01,0.0,0.0,0.03
Fighting,G.Rev,14494,2010.0,0.0,0.0,0.03,0.0,0.03
Strategy,Strategy First,14691,2001.0,0.0,0.02,0.0,0.0,0.03
Action,Asgard,32250,4027.0,0.0,0.0,0.03,0.0,0.03
Platform,Agatsuma Entertainment,14228,2013.0,0.0,0.0,0.03,0.0,0.03
Adventure,Headup Games,14333,2013.0,0.0,0.03,0.0,0.0,0.03
Strategy,Sunflowers,14418,2004.0,0.0,0.02,0.0,0.01,0.03
Adventure,Her Interactive,14285,2011.0,0.03,0.0,0.0,0.0,0.03
Platform,Play It,14227,2005.0,0.02,0.01,0.0,0.0,0.03
Misc,Sunsoft,14569,1995.0,0.0,0.0,0.03,0.0,0.03
Adventure,BushiRoad,14609,2012.0,0.0,0.0,0.03,0.0,0.03
Role-Playing,"Destination Software, Inc",14780,2004.0,0.02,0.01,0.0,0.0,0.03
Role-Playing,CyberFront,14697,2013.0,0.0,0.0,0.03,0.0,0.03
Role-Playing,Culture Brain,14221,1994.0,0.0,0.0,0.03,0.0,0.03
Misc,Paradox Interactive,14331,2010.0,0.0,0.03,0.0,0.0,0.03
Role-Playing,Compile,14323,1998.0,0.0,0.0,0.03,0.0,0.03
Racing,Xicat Interactive,14644,2003.0,0.02,0.01,0.0,0.0,0.03
Platform,Number None,14529,2009.0,0.0,0.02,0.0,0.01,0.03
Action,Encore,14465,2001.0,0.02,0.01,0.0,0.0,0.03
Adventure,Rocket Company,14891,2010.0,0.0,0.0,0.03,0.0,0.03
Role-Playing,5pb,14619,2015.0,0.0,0.0,0.03,0.0,0.03
Racing,bitComposer Games,14214,2009.0,0.0,0.03,0.0,0.01,0.03
Adventure,Datam Polystar,31934,4009.0,0.0,0.0,0.03,0.0,0.03
Racing,Yuke's,14715,2005.0,0.01,0.01,0.0,0.0,0.03
Adventure,Creative Core,14737,2009.0,0.0,0.0,0.03,0.0,0.03
Misc,Level 5,14271,2015.0,0.0,0.0,0.03,0.0,0.03
Misc,Marvelous Interactive,32102,4028.0,0.0,0.0,0.03,0.0,0.03
Misc,Mastertronic,14642,2011.0,0.0,0.03,0.0,0.0,0.03
Platform,Conspiracy Entertainment,14203,2002.0,0.02,0.01,0.0,0.0,0.03
Adventure,Mindscape,14269,2010.0,0.02,0.01,0.0,0.0,0.03
Platform,Cygames,14397,2015.0,0.0,0.0,0.03,0.0,0.03
Action,Big Fish Games,14277,2014.0,0.0,0.03,0.0,0.0,0.03
Platform,Intergrow,14480,2015.0,0.0,0.0,0.03,0.0,0.03
Puzzle,CDV Software Entertainment,14855,2011.0,0.02,0.0,0.0,0.0,0.03
Adventure,Minato Station,31364,4023.0,0.0,0.0,0.03,0.0,0.03
Action,Berkeley,14213,2001.0,0.02,0.01,0.0,0.0,0.03
Adventure,Nobilis,31779,4016.0,0.0,0.02,0.01,0.0,0.03
Puzzle,10TACLE Studios,14132,2007.0,0.0,0.03,0.0,0.0,0.03
Fighting,Broccoli,30928,4016.0,0.0,0.0,0.03,0.0,0.03
Platform,Evolved Games,31590,4008.0,0.02,0.01,0.0,0.0,0.03
Platform,Wanadoo,32278,4006.0,0.02,0.0,0.0,0.0,0.03
Strategy,Irem Software Engineering,14802,2010.0,0.0,0.0,0.03,0.0,0.03
Strategy,Hudson Soft,14518,1998.0,0.02,0.01,0.0,0.0,0.03
Sports,Seta Corporation,14759,1995.0,0.0,0.0,0.03,0.0,0.03
Puzzle,Focus Multimedia,31586,4024.0,0.0,0.03,0.0,0.0,0.03
Misc,Midas Interactive Entertainment,14142,2008.0,0.0,0.03,0.0,0.0,0.03
Strategy,Angel Studios,14515,1995.0,0.0,0.0,0.03,0.0,0.03
Misc,ASK,14320,1996.0,0.0,0.0,0.03,0.0,0.03
Fighting,Tryfirst,14667,2008.0,0.0,0.0,0.03,0.0,0.03
Misc,Paon Corporation,14892,2013.0,0.0,0.0,0.03,0.0,0.03
Puzzle,Pinnacle,14383,2008.0,0.0,0.03,0.0,0.0,0.03
Platform,Atlus,14646,2012.0,0.0,0.03,0.0,0.0,0.03
Adventure,Kids Station,14908,2007.0,0.0,0.0,0.03,0.0,0.03
Misc,7G//AMES,14693,2011.0,0.0,0.02,0.0,0.0,0.03
Misc,Neko Entertainment,14321,2007.0,0.03,0.0,0.0,0.0,0.03
Strategy,Pinnacle,14468,2008.0,0.0,0.02,0.0,0.01,0.03
Platform,Psygnosis,14782,1996.0,0.01,0.01,0.0,0.0,0.03
Adventure,Mamba Games,14134,2008.0,0.0,0.03,0.0,0.01,0.03
Strategy,CyberFront,32153,4020.0,0.0,0.0,0.03,0.0,0.03
Adventure,Mastertronic,14527,2011.0,0.0,0.03,0.0,0.0,0.03
Puzzle,Hudson Entertainment,31655,4014.0,0.0,0.0,0.03,0.0,0.03
Platform,Swing! Entertainment,14310,2001.0,0.02,0.01,0.0,0.0,0.03
Fighting,ESP,14636,2002.0,0.0,0.0,0.03,0.0,0.03
Racing,RTL,14258,2008.0,0.03,0.0,0.0,0.0,0.03
Action,FuRyu Corporation,14760,2015.0,0.02,0.0,0.0,0.01,0.03
Misc,Fields,14145,2012.0,0.0,0.0,0.03,0.0,0.03
Misc,KSS,14359,1996.0,0.0,0.0,0.03,0.0,0.03
Simulation,Aerosoft,31538,4023.0,0.01,0.02,0.0,0.0,0.03
Shooter,id Software,14602,1992.0,0.02,0.0,0.0,0.0,0.03
Role-Playing,Nexon,14551,2010.0,0.0,0.0,0.03,0.0,0.03
Sports,BMG Interactive Entertainment,14219,1996.0,0.02,0.01,0.0,0.0,0.03
Misc,Dorart,31852,4018.0,0.0,0.0,0.03,0.0,0.03
Fighting,Kokopeli Digital Studios,14526,1995.0,0.02,0.01,0.0,0.0,0.03
Action,LSP Games,14253,2002.0,0.02,0.01,0.0,0.0,0.03
Shooter,O-Games,14109,2010.0,0.03,0.0,0.0,0.0,0.03
Role-Playing,Xicat Interactive,14597,2002.0,0.02,0.01,0.0,0.0,0.03
Role-Playing,imageepoch Inc.,14262,2014.0,0.0,0.0,0.03,0.0,0.03
Simulation,TDK Core,14283,2007.0,0.0,0.0,0.03,0.0,0.03
Simulation,Valcon Games,14882,2009.0,0.02,0.0,0.0,0.0,0.03
Simulation,Vivendi Games,14889,2003.0,0.0,0.02,0.0,0.0,0.03
Shooter,Irem Software Engineering,14896,1998.0,0.01,0.01,0.0,0.0,0.03
Shooter,Hip Interactive,14181,2005.0,0.03,0.01,0.0,0.0,0.03
Simulation,Broccoli,14903,2008.0,0.0,0.0,0.03,0.0,0.03
Action,Maximum Family Games,14170,2012.0,0.03,0.0,0.0,0.0,0.03
Sports,Mad Catz,14567,2006.0,0.02,0.01,0.0,0.0,0.03
Shooter,ESP,14122,1998.0,0.0,0.0,0.03,0.0,0.03
Adventure,Aspyr,14235,2008.0,0.03,0.0,0.0,0.0,0.03
Simulation,FuRyu,14813,2015.0,0.0,0.0,0.03,0.0,0.03
Simulation,Kando Games,14102,2006.0,0.02,0.01,0.0,0.0,0.03
Simulation,Just Flight,14125,2010.0,0.0,0.03,0.0,0.01,0.03
Simulation,Lexicon Entertainment,14820,2007.0,0.02,0.0,0.0,0.0,0.03
Role-Playing,Extreme Entertainment Group,14470,2015.0,0.02,0.0,0.01,0.0,0.03
Adventure,Atlus,14774,2006.0,0.0,0.0,0.03,0.0,0.03
Action,Prototype,14860,2012.0,0.0,0.0,0.03,0.0,0.03
Simulation,Conspiracy Entertainment,14293,2007.0,0.03,0.0,0.0,0.0,0.03
Misc,HMH Interactive,14113,2008.0,0.0,0.03,0.0,0.0,0.03
Misc,Media Works,13500,1996.0,0.0,0.0,0.04,0.0,0.04
Action,ChunSoft,13595,2011.0,0.0,0.0,0.04,0.0,0.04
Misc,Natsume,13468,2010.0,0.04,0.0,0.0,0.0,0.04
Adventure,Legacy Interactive,13596,2008.0,0.04,0.0,0.0,0.0,0.04
Puzzle,Conspiracy Entertainment,48126,6018.0,0.03,0.0,0.0,0.0,0.04
Simulation,Rocket Company,13656,2007.0,0.0,0.0,0.04,0.0,0.04
Strategy,Flight-Plan,13801,2009.0,0.0,0.0,0.04,0.0,0.04
Strategy,Essential Games,13850,2006.0,0.01,0.0,0.03,0.0,0.04
Misc,Virgin Interactive,13514,1997.0,0.02,0.02,0.0,0.0,0.04
Shooter,Graffiti,13970,2009.0,0.03,0.0,0.0,0.0,0.04
Simulation,Riverhillsoft,13460,1995.0,0.0,0.0,0.04,0.0,0.04
Sports,Reef Entertainment,13589,2009.0,0.02,0.02,0.0,0.0,0.04
Puzzle,Koch Media,13869,2015.0,0.0,0.04,0.0,0.0,0.04
Puzzle,Ivolgamus,13998,2008.0,0.03,0.0,0.0,0.0,0.04
Misc,Rondomedia,13892,2011.0,0.0,0.03,0.0,0.0,0.04
Misc,Virtual Play Games,13739,2010.0,0.04,0.0,0.0,0.0,0.04
Strategy,D3Publisher,48065,6027.0,0.0,0.0,0.04,0.0,0.04
Action,Red Storm Entertainment,13490,2001.0,0.02,0.02,0.0,0.0,0.04
Shooter,Starfish,13608,2007.0,0.04,0.0,0.0,0.0,0.04
Strategy,Nippon Ichi Software,30512,4020.0,0.0,0.0,0.04,0.0,0.04
Platform,Flashpoint Games,13576,2010.0,0.04,0.0,0.0,0.0,0.04
Platform,JoWood Productions,31748,4010.0,0.02,0.01,0.0,0.0,0.04
Adventure,Societa,13717,1996.0,0.0,0.0,0.04,0.0,0.04
Simulation,7G//AMES,31307,4022.0,0.0,0.03,0.0,0.0,0.04
Simulation,5pb,31013,4025.0,0.0,0.0,0.04,0.0,0.04
Adventure,Russel,48668,6028.0,0.0,0.0,0.04,0.0,0.04
Platform,Banpresto,13547,1995.0,0.0,0.0,0.04,0.0,0.04
Misc,GungHo,14001,2008.0,0.0,0.0,0.04,0.0,0.04
Misc,PQube,13504,2011.0,0.0,0.04,0.0,0.01,0.04
Misc,Ocean,14031,1996.0,0.02,0.01,0.0,0.0,0.04
Strategy,Kool Kizz,13543,2003.0,0.03,0.01,0.0,0.0,0.04
Simulation,Enterbrain,13570,2001.0,0.0,0.0,0.04,0.0,0.04
Misc,CyberFront,31027,4022.0,0.01,0.0,0.03,0.0,0.04
Action,Astragon,13553,2011.0,0.01,0.02,0.0,0.01,0.04
Misc,Yamasa Entertainment,30851,4012.0,0.0,0.0,0.04,0.0,0.04
Shooter,Time Warner Interactive,13909,1996.0,0.02,0.01,0.0,0.0,0.04
Strategy,Iceberg Interactive,30772,4023.0,0.0,0.04,0.0,0.0,0.04
Misc,Gakken,31369,4014.0,0.0,0.0,0.04,0.0,0.04
Puzzle,2D Boy,14013,2008.0,0.0,0.03,0.0,0.01,0.04
Shooter,Popcorn Arcade,13594,2008.0,0.04,0.0,0.0,0.0,0.04
Fighting,5pb,13811,2011.0,0.02,0.0,0.02,0.0,0.04
Action,DSI Games,13680,2006.0,0.04,0.0,0.0,0.0,0.04
Strategy,Alawar Entertainment,13666,2009.0,0.0,0.03,0.0,0.01,0.04
Racing,Agetec,13951,2009.0,0.03,0.0,0.0,0.0,0.04
Sports,Blast! Entertainment Ltd,30924,4018.0,0.04,0.0,0.0,0.0,0.04
Racing,Banpresto,13737,1995.0,0.0,0.0,0.04,0.0,0.04
Sports,Summitsoft,13502,2004.0,0.03,0.01,0.0,0.0,0.04
Action,"Destination Software, Inc",30791,4015.0,0.04,0.0,0.0,0.0,0.04
Role-Playing,Hudson Entertainment,31547,4002.0,0.02,0.0,0.0,0.0,0.04
Sports,Genki,13698,2007.0,0.0,0.0,0.04,0.0,0.04
Adventure,Ignition Entertainment,13953,2008.0,0.03,0.0,0.0,0.0,0.04
Role-Playing,Iceberg Interactive,13947,2011.0,0.02,0.01,0.0,0.0,0.04
Action,Electronic Arts Victor,13480,1996.0,0.02,0.02,0.0,0.0,0.04
Racing,Imagineer,13743,1999.0,0.03,0.01,0.0,0.0,0.04
Sports,Tommo,13507,2011.0,0.04,0.0,0.0,0.0,0.04
Misc,Alvion,31803,4019.0,0.0,0.0,0.04,0.0,0.04
Sports,MLB.com,13531,2016.0,0.04,0.0,0.0,0.0,0.04
Adventure,Asmik Ace Entertainment,13940,2006.0,0.0,0.0,0.04,0.0,0.04
Sports,49Games,13579,2009.0,0.0,0.04,0.0,0.0,0.04
