Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Fighting,Nippon Ichi Software,13451,4025.0,0.33,0.13,0.11000000000000001,0.07,0.63
Fighting,Titus,21668,5999.0,0.44,0.22,0.0,0.04,0.68
Fighting,SNK Playmore,160314,24052.0,0.15,0.09,0.44999999999999996,0.02,0.7000000000000002
Fighting,Rising Star Games,22691,6031.0,0.47000000000000003,0.15000000000000002,0.05,0.06999999999999999,0.72
Fighting,Ubisoft Annecy,9924,4023.0,0.32,0.29,0.1,0.05,0.77
Fighting,Arc System Works,76600,14094.0,0.41000000000000003,0.0,0.3400000000000001,0.09,0.8400000000000001
Fighting,505 Games,128414,22089.0,0.52,0.22,0.060000000000000005,0.09999999999999999,0.9099999999999999
Fighting,Gotham Games,10049,4006.0,0.53,0.33999999999999997,0.0,0.11,0.97
Fighting,Takara Tomy,111150,20081.0,0.22,0.03,0.7800000000000002,0.02,1.05
Fighting,Rage Software,22135,6006.0,0.6000000000000001,0.38,0.0,0.12,1.1
Fighting,Atlus,43442,10047.0,0.44,0.16,0.5,0.09999999999999999,1.1900000000000002
Fighting,Human Entertainment,43463,11974.0,0.0,0.0,1.4500000000000002,0.02,1.46
Fighting,SquareSoft,21489,7993.0,0.42000000000000004,0.29000000000000004,0.77,0.08,1.55
Fighting,Konami Digital Entertainment,241023,40090.0,0.7500000000000002,0.26,0.6300000000000001,0.09,1.7300000000000006
Fighting,Takara,17747,7973.0,0.0,0.0,1.8000000000000003,0.0,1.8000000000000003
Fighting,Ignition Entertainment,235301,40131.0,1.2700000000000005,0.55,0.21000000000000002,0.20000000000000004,2.2599999999999993
Fighting,Microsoft Game Studios,39060,10022.0,1.68,0.44999999999999996,0.24,0.08999999999999998,2.4299999999999997
Fighting,SNK,231442,43926.0,0.04,0.03,2.4799999999999995,0.04,2.5899999999999994
Fighting,Arena Entertainment,565,1992.0,1.95,0.63,0.0,0.09,2.67
Fighting,Eidos Interactive,48977,14011.0,1.43,0.9400000000000001,0.16,0.23,2.7300000000000004
Fighting,PQube,168596,34181.0,1.3300000000000003,0.55,0.6900000000000002,0.25,2.799999999999999
Fighting,Activision,41714,13987.0,1.9400000000000004,0.76,0.0,0.15,2.86
Fighting,Square Enix,15426,6028.0,0.72,0.64,1.4300000000000002,0.4,3.2
Fighting,Tecmo Koei,92608,24098.0,1.2900000000000003,0.7400000000000001,1.51,0.27,3.8000000000000003
Fighting,Tomy Corporation,53362,20024.0,1.32,0.6200000000000001,1.96,0.24000000000000002,4.130000000000001
Fighting,GT Interactive,32553,13978.0,4.6,1.95,0.0,0.28,6.84
Fighting,Ubisoft,132979,36092.0,3.89,1.9500000000000004,0.5800000000000001,0.6600000000000001,7.07
Fighting,Virgin Interactive,110623,37956.0,2.5399999999999996,1.6300000000000006,3.35,0.46000000000000013,7.979999999999999
Fighting,Warner Bros. Interactive Entertainment,41145,22144.0,8.679999999999998,3.3200000000000007,0.01,1.6900000000000004,13.69
Fighting,Sega,311271,74099.0,4.51,2.6099999999999994,6.520000000000001,1.02,14.679999999999998
Fighting,Midway Games,144895,50100.0,11.7,3.309999999999999,0.0,1.4600000000000004,16.51
Fighting,Acclaim Entertainment,223784,61956.0,11.619999999999996,3.989999999999999,0.48,0.6900000000000002,16.800000000000008
Fighting,Atari,186193,74175.0,14.610000000000001,3.2499999999999987,5.4700000000000015,2.5899999999999985,25.98
Fighting,Sony Computer Entertainment,214054,60054.0,10.299999999999999,8.529999999999998,7.239999999999999,2.0799999999999996,28.15
Fighting,Electronic Arts,149813,76172.0,19.880000000000003,8.75,0.03,2.7799999999999976,31.389999999999997
Fighting,Capcom,460063,114251.0,14.620000000000001,6.769999999999999,9.369999999999997,2.199999999999999,33.01
Fighting,Nintendo,47056,36031.0,27.1,8.639999999999997,14.94,2.6499999999999986,53.35000000000001
Fighting,Namco Bandai Games,984897,269062.0,21.460000000000004,14.71999999999999,19.830000000000002,5.249999999999994,61.22
Fighting,THQ,245545,142448.0,42.62999999999998,20.580000000000005,0.6400000000000001,8.999999999999988,72.85999999999999
