Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Sports,Koch Media,24489,4022.0,0.0,0.11000000000000001,0.0,0.03,0.13
Sports,responDESIGN,24633,4009.0,0.09000000000000001,0.04,0.0,0.01,0.13
Sports,Data Design Interactive,9630,2008.0,0.11,0.0,0.0,0.01,0.13
Sports,Valcon Games,25176,4011.0,0.060000000000000005,0.05,0.0,0.01,0.14
Sports,Mindscape,9168,1997.0,0.08,0.05,0.0,0.01,0.14
Sports,Kadokawa Shoten,9009,2014.0,0.0,0.0,0.14,0.0,0.14
Sports,Media Factory,8863,2001.0,0.0,0.0,0.15,0.0,0.15
Sports,SouthPeak Games,39299,6026.0,0.14,0.0,0.0,0.0,0.16
Sports,Aques,8582,1997.0,0.0,0.0,0.15,0.01,0.16
Sports,Virgin Interactive,22810,3993.0,0.09,0.06,0.0,0.01,0.16999999999999998
Sports,Takara Tomy,40233,6025.0,0.09,0.0,0.06999999999999999,0.01,0.17
Sports,Asmik Corp,22585,3989.0,0.0,0.0,0.17,0.0,0.17
Sports,GameMill Entertainment,8187,2010.0,0.17,0.0,0.0,0.01,0.18
Sports,Aspyr,23983,4012.0,0.16,0.01,0.0,0.01,0.18
Sports,Empire Interactive,8189,2000.0,0.1,0.07,0.0,0.01,0.18
Sports,Alternative Software,70793,10074.0,0.0,0.16,0.0,0.03,0.18000000000000002
Sports,Accolade,7911,1999.0,0.1,0.07,0.0,0.01,0.19
Sports,Tru Blu Entertainment,55121,8058.0,0.01,0.16,0.0,0.02,0.19
Sports,Kemco,7620,1998.0,0.16,0.04,0.0,0.0,0.2
Sports,Culture Brain,7690,1991.0,0.0,0.0,0.2,0.0,0.2
Sports,Ghostlight,37106,6028.0,0.08,0.11,0.0,0.02,0.21
Sports,JoWood Productions,7394,2009.0,0.15,0.05,0.0,0.02,0.21
Sports,Marvelous Interactive,22764,4018.0,0.12,0.0,0.09,0.01,0.22
Sports,Ignition Entertainment,84366,12024.0,0.16,0.060000000000000005,0.0,0.01,0.22999999999999998
Sports,Rising Star Games,51377,8026.0,0.17,0.0,0.06,0.01,0.22999999999999998
Sports,Detn8 Games,7034,2007.0,0.21,0.0,0.0,0.02,0.23
Sports,Axela,6611,1998.0,0.0,0.0,0.24,0.02,0.25
Sports,Arc System Works,50979,8036.0,0.18000000000000002,0.0,0.06,0.01,0.25
Sports,Level 5,6482,2013.0,0.0,0.0,0.26,0.0,0.26
Sports,U.S. Gold,33038,5987.0,0.16,0.11,0.0,0.02,0.28
Sports,Ocean,6200,1992.0,0.0,0.0,0.28,0.0,0.28
Sports,Mud Duck Productions,5954,2003.0,0.22,0.06,0.0,0.01,0.3
Sports,BAM! Entertainment,16233,4004.0,0.25,0.1,0.0,0.0,0.35
Sports,Media Rings,5168,1994.0,0.0,0.0,0.36,0.0,0.36
Sports,Atlus,47416,8002.0,0.29000000000000004,0.06999999999999999,0.0,0.0,0.36
Sports,O-Games,61720,10050.0,0.09999999999999999,0.22999999999999998,0.0,0.05,0.36000000000000004
Sports,Focus Home Interactive,95361,14088.0,0.14,0.18000000000000002,0.0,0.03,0.3600000000000001
Sports,Knowledge Adventure,5137,2003.0,0.26,0.1,0.0,0.01,0.37
Sports,Electronic Arts Victor,4981,1996.0,0.21,0.15,0.0,0.03,0.38
Sports,989 Sports,5056,1999.0,0.21,0.14,0.0,0.02,0.38
Sports,Magical Company,4756,1998.0,0.15,0.1,0.12,0.03,0.41
Sports,Gotham Games,4596,2003.0,0.23,0.16,0.0,0.03,0.42
Sports,Oxygen Interactive,61117,8031.0,0.18,0.22999999999999998,0.0,0.03,0.44
Sports,Capcom,29527,6003.0,0.26,0.03,0.16,0.02,0.45999999999999996
Sports,Fox Interactive,13931,3996.0,0.32,0.13,0.0,0.01,0.47
Sports,Mattel Interactive,27511,5980.0,0.32999999999999996,0.11,0.0,0.01,0.47000000000000003
Sports,Zoo Games,42114,8040.0,0.44999999999999996,0.0,0.0,0.02,0.48
Sports,Human Entertainment,15471,3989.0,0.0,0.0,0.47,0.01,0.48
Sports,Universal Interactive,4056,2003.0,0.24,0.19,0.0,0.06,0.49
Sports,Gremlin Interactive Ltd,40342,7986.0,0.27,0.18,0.0,0.03,0.49000000000000005
Sports,Victor Interactive,38597,7986.0,0.1,0.07,0.33,0.02,0.52
Sports,Starfish,28813,5997.0,0.29000000000000004,0.19000000000000003,0.0,0.03,0.52
Sports,Banpresto,25708,5984.0,0.04,0.03,0.49,0.01,0.57
Sports,Play It,3265,2004.0,0.3,0.24,0.0,0.08,0.62
Sports,TDK Mediactive,23950,6007.0,0.47000000000000003,0.13999999999999999,0.0,0.02,0.63
Sports,Epoch,12110,3991.0,0.0,0.0,0.64,0.0,0.64
Sports,ASC Games,3095,1998.0,0.36,0.25,0.0,0.04,0.66
Sports,SquareSoft,29254,6004.0,0.0,0.0,0.6600000000000001,0.0,0.6600000000000001
Sports,Interplay,27243,5994.0,0.39,0.22999999999999998,0.0,0.03,0.6699999999999999
Sports,Imagineer,66636,11968.0,0.02,0.01,0.6400000000000001,0.0,0.6700000000000002
Sports,Home Entertainment Suppliers,54486,8042.0,0.09,0.49000000000000005,0.0,0.12,0.7100000000000002
Sports,GT Interactive,55711,9988.0,0.6300000000000001,0.13999999999999999,0.0,0.0,0.78
Sports,D3Publisher,142468,22120.0,0.55,0.17,0.0,0.03,0.7800000000000002
Sports,Jaleco,55140,10017.0,0.33000000000000007,0.22,0.19999999999999998,0.04,0.79
Sports,Big Ben Interactive,15836,4018.0,0.67,0.08,0.0,0.060000000000000005,0.81
Sports,Destineer,94353,16075.0,0.79,0.0,0.0,0.05,0.8300000000000001
Sports,Bigben Interactive,165003,26195.0,0.1,0.62,0.0,0.12999999999999998,0.8400000000000001
Sports,Zushi Games,18577,6026.0,0.77,0.02,0.0,0.060000000000000005,0.8699999999999999
Sports,Midas Interactive Entertainment,30616,8010.0,0.51,0.33,0.0,0.1,0.9299999999999999
Sports,Disney Interactive Studios,2138,2010.0,0.56,0.33,0.0,0.08,0.97
Sports,XS Games,49786,10040.0,0.9100000000000001,0.0,0.0,0.07,0.97
Sports,Black Bean Games,88813,14072.0,0.44000000000000006,0.4100000000000001,0.0,0.13,0.9800000000000001
Sports,Agetec,1900,2002.0,0.53,0.41,0.0,0.14,1.08
Sports,Enterbrain,29343,8020.0,0.0,0.0,1.09,0.0,1.1
Sports,Russel,1831,2007.0,0.0,1.12,0.0,0.0,1.12
Sports,DTP Entertainment,127269,22098.0,0.41,0.47000000000000003,0.0,0.21000000000000002,1.12
Sports,Crave Entertainment,103057,20066.0,0.88,0.21,0.0,0.10999999999999997,1.1600000000000001
Sports,Sony Computer Entertainment America,17364,6042.0,1.04,0.0,0.0,0.13,1.1800000000000002
Sports,Infogrames,68516,14008.0,0.8800000000000001,0.35000000000000003,0.0,0.04,1.2600000000000002
Sports,3DO,47932,12010.0,0.8300000000000001,0.5900000000000001,0.0,0.16,1.5700000000000003
Sports,Mastiff,76705,16081.0,1.4899999999999998,0.0,0.0,0.09999999999999999,1.59
Sports,RTL,41624,10039.0,0.77,0.9400000000000002,0.0,0.19000000000000003,1.8900000000000001
Sports,Deep Silver,109500,20099.0,1.45,0.39,0.0,0.19000000000000003,2.03
Sports,Arena Entertainment,829,1992.0,1.75,0.25,0.0,0.05,2.05
Sports,Natsume,34376,10007.0,1.46,0.44,0.1,0.13,2.11
Sports,UEP Systems,717,1997.0,1.52,0.46,0.2,0.08,2.25
Sports,Bethesda Softworks,25505,10039.0,2.0900000000000003,0.06,0.0,0.19,2.34
Sports,Hudson Soft,112016,24051.0,0.93,0.47000000000000003,1.23,0.14,2.7599999999999993
Sports,Codemasters,83017,20052.0,0.48,2.329999999999999,0.01,0.31000000000000005,3.13
Sports,Zoo Digital Publishing,163595,32082.0,1.8100000000000007,0.9400000000000002,0.12,0.32000000000000006,3.17
Sports,Spike,76520,22083.0,2.93,0.30000000000000004,0.03,0.3400000000000001,3.6
Sports,Majesco Entertainment,40366,10043.0,2.25,1.08,0.0,0.34,3.6599999999999997
Sports,Eidos Interactive,62988,16019.0,0.28,3.2699999999999996,0.0,0.33000000000000007,3.8699999999999997
Sports,Tecmo Koei,457469,78215.0,0.66,0.34,2.809999999999998,0.19000000000000003,3.9899999999999975
Sports,Global Star,76653,20043.0,3.32,0.8200000000000001,0.0,0.45,4.59
Sports,Activision Value,179278,44150.0,4.909999999999999,0.75,0.0,0.5100000000000001,6.139999999999998
Sports,Unknown,246532,14066.0,5.0200000000000005,0.9700000000000002,0.0,0.5700000000000001,6.569999999999999
Sports,ASCII Entertainment,34567,15977.0,0.21,0.14,6.48,0.26,7.079999999999999
Sports,989 Studios,27288,17985.0,5.9399999999999995,2.44,0.1,0.4900000000000001,8.970000000000002
Sports,Atari,507081,108196.0,8.949999999999996,2.309999999999999,0.33999999999999997,0.9700000000000004,12.54
Sports,THQ,233095,60138.0,7.639999999999997,4.229999999999998,0.14,1.2500000000000002,13.219999999999999
Sports,505 Games,218861,54257.0,8.280000000000001,4.579999999999998,0.0,1.4600000000000004,14.319999999999999
Sports,Microsoft Game Studios,90675,34078.0,9.690000000000001,3.78,0.21,0.9500000000000002,14.639999999999999
Sports,Midway Games,464183,116130.0,12.169999999999996,4.549999999999996,0.0,1.1700000000000006,17.939999999999998
Sports,Acclaim Entertainment,380427,103996.0,13.129999999999997,3.959999999999997,0.0,0.9000000000000004,18.06999999999999
Sports,Namco Bandai Games,421572,100096.0,3.9699999999999993,1.5000000000000002,13.19,0.4900000000000002,19.160000000000004
Sports,Ubisoft,618982,142570.0,14.540000000000001,7.369999999999994,0.07999999999999999,2.179999999999997,24.240000000000002
Sports,Sony Computer Entertainment,764419,246472.0,32.08999999999998,13.070000000000007,8.86,5.62999999999998,59.61000000000001
Sports,Sega,1031928,268613.0,25.650000000000002,28.440000000000012,9.749999999999996,7.839999999999995,71.71000000000004
Sports,Activision,975522,284836.0,52.879999999999995,17.560000000000013,0.13,5.419999999999983,75.90999999999994
Sports,Take-Two Interactive,1032273,303402.0,54.68,13.759999999999987,0.27,7.999999999999983,76.76999999999997
Sports,Konami Digital Entertainment,2397220,559488.0,9.499999999999988,30.560000000000016,44.39000000000001,14.499999999999984,98.94999999999999
Sports,Nintendo,186935,110069.0,98.77000000000001,66.18000000000002,35.870000000000005,17.180000000000017,218.00999999999993
Sports,Electronic Arts,2700051,1111581.0,270.2699999999998,146.97000000000028,3.2699999999999982,59.01000000000005,479.66999999999973
