Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Action,Takara,41502,6006.0,0.0,0.0,0.12000000000000001,0.0,0.12000000000000001
Action,Insomniac Games,41924,6048.0,0.1,0.0,0.0,0.01,0.12000000000000001
Action,SCS Software,9372,2012.0,0.0,0.12,0.0,0.02,0.13
Action,5pb,75134,10069.0,0.0,0.0,0.13,0.0,0.13
Action,Telstar,9575,1998.0,0.07,0.05,0.0,0.01,0.13
Action,Excalibur Publishing,9128,2012.0,0.0,0.12,0.0,0.02,0.14
Action,Microids,40273,6009.0,0.1,0.04,0.0,0.0,0.15
Action,Black Bean Games,8933,2011.0,0.08,0.06,0.0,0.01,0.15
Action,JoWood Productions,38961,6025.0,0.09,0.06,0.0,0.01,0.15
Action,Jaleco,23964,4000.0,0.06,0.03,0.04,0.01,0.15000000000000002
Action,Irem Software Engineering,39748,6029.0,0.06,0.0,0.09000000000000001,0.01,0.16
Action,PlayV,8494,2010.0,0.0,0.14,0.0,0.02,0.16
Action,Vir2L Studios,8504,2009.0,0.14,0.01,0.0,0.01,0.16
Action,Telltale Games,23532,4032.0,0.05,0.09000000000000001,0.0,0.02,0.16
Action,Acquire,23195,4020.0,0.08,0.0,0.060000000000000005,0.02,0.16
Action,Avalon Interactive,8460,1982.0,0.15,0.01,0.0,0.0,0.17
Action,Atlus,38513,6014.0,0.13,0.03,0.0,0.0,0.17
Action,Rocket Company,40191,6035.0,0.0,0.0,0.17,0.0,0.17
Action,Gremlin Interactive Ltd,8377,1996.0,0.09,0.06,0.0,0.01,0.17
Action,Adeline Software,8253,1996.0,0.1,0.07,0.0,0.01,0.17
Action,Alchemist,37402,6038.0,0.0,0.0,0.19,0.0,0.19
Action,Video System,7863,1997.0,0.15,0.04,0.0,0.0,0.19
Action,Agatsuma Entertainment,7631,2012.0,0.16,0.0,0.03,0.01,0.2
Action,Oxygen Interactive,37387,6026.0,0.18000000000000002,0.0,0.0,0.01,0.2
Action,Kalypso Media,36995,6031.0,0.12,0.07,0.0,0.02,0.21
Action,GungHo,23945,4028.0,0.0,0.0,0.21000000000000002,0.0,0.21000000000000002
Action,Bomb,7151,1982.0,0.21,0.01,0.0,0.0,0.22
Action,Agetec,22964,4000.0,0.04,0.03,0.15,0.01,0.22999999999999998
Action,American Softworks,7048,1996.0,0.13,0.09,0.0,0.02,0.23
Action,Knowledge Adventure,6937,2003.0,0.17,0.06,0.0,0.0,0.24
Action,Taito,6868,1981.0,0.22,0.01,0.0,0.0,0.24
Action,Kadokawa Games,69674,10076.0,0.0,0.0,0.27,0.0,0.27
Action,Zoo Games,36454,6028.0,0.26,0.0,0.0,0.01,0.27
Action,Blast! Entertainment Ltd,19165,4016.0,0.16999999999999998,0.06,0.0,0.03,0.27
Action,Broccoli,66746,10071.0,0.0,0.0,0.28,0.0,0.28
Action,Hamster Corporation,6152,2002.0,0.16,0.11,0.0,0.02,0.28
Action,GameMill Entertainment,33105,6035.0,0.25,0.04,0.0,0.02,0.3
Action,Banpresto,48179,8000.0,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004
Action,CBS Electronics,5775,1982.0,0.29,0.02,0.0,0.0,0.31
Action,CokeM Interactive,5746,2007.0,0.29,0.0,0.0,0.02,0.31
Action,Hip Interactive,46786,8018.0,0.22999999999999998,0.07999999999999999,0.0,0.0,0.33
Action,Starpath Corp.,5566,1981.0,0.3,0.02,0.0,0.0,0.33
Action,ITT Family Games,5383,1982.0,0.32,0.02,0.0,0.0,0.34
Action,City Interactive,5372,2010.0,0.15,0.16,0.0,0.03,0.34
Action,Laguna,5291,1995.0,0.04,0.01,0.3,0.0,0.35
Action,Game Factory,107948,16052.0,0.29000000000000004,0.04,0.0,0.01,0.3600000000000001
Action,Conspiracy Entertainment,32386,6017.0,0.25,0.1,0.0,0.02,0.37
Action,Tomy Corporation,16091,4006.0,0.28,0.09,0.0,0.0,0.37
Action,Imagic,5129,1981.0,0.35,0.02,0.0,0.0,0.37
Action,Scholastic Inc.,5094,2010.0,0.35,0.0,0.0,0.02,0.37
Action,TDK Core,15801,4002.0,0.24000000000000002,0.12000000000000001,0.0,0.01,0.37
Action,Mindscape,43529,8035.0,0.27999999999999997,0.05,0.0,0.03,0.38
Action,Nihon Falcom Corporation,15349,4024.0,0.15,0.01,0.24000000000000002,0.04,0.43
Action,SCi,57613,10020.0,0.26,0.14,0.0,0.03,0.45999999999999996
Action,Activision Blizzard,4109,2014.0,0.08,0.36,0.0,0.04,0.48
Action,Avanquest,45883,8047.0,0.16999999999999998,0.26,0.0,0.05,0.4800000000000001
Action,Fox Interactive,4070,1999.0,0.27,0.18,0.0,0.03,0.49
Action,Answer Software,4018,1982.0,0.46,0.03,0.0,0.01,0.5
Action,Idea Factory International,39250,8057.0,0.21000000000000002,0.08,0.11,0.09000000000000001,0.5
Action,Ackkstudios,43041,8046.0,0.0,0.0,0.51,0.0,0.51
Action,FuRyu,148386,22151.0,0.0,0.0,0.51,0.0,0.51
Action,DTP Entertainment,54181,10053.0,0.27,0.18000000000000002,0.01,0.07,0.52
Action,Nippon Columbia,38557,8056.0,0.0,0.0,0.53,0.0,0.53
Action,Screenlife,29948,6042.0,0.0,0.01,0.52,0.0,0.54
Action,CPG Products,3718,1982.0,0.5,0.03,0.0,0.01,0.54
Action,Takara Tomy,165481,24103.0,0.08,0.0,0.4800000000000001,0.01,0.56
Action,Titus,44930,7992.0,0.38,0.1,0.07,0.01,0.5700000000000001
Action,Wanadoo,13258,4003.0,0.27,0.21,0.06,0.07,0.6000000000000001
Action,Wizard Video Games,3268,1982.0,0.58,0.03,0.0,0.01,0.62
Action,Universal Gamex,3217,1982.0,0.58,0.04,0.0,0.01,0.63
Action,Kemco,65804,12014.0,0.41000000000000003,0.18,0.0,0.03,0.63
Action,PQube,127212,20148.0,0.22,0.15,0.19000000000000003,0.060000000000000005,0.6300000000000001
Action,Idea Factory,427002,56383.0,0.0,0.0,0.6400000000000003,0.0,0.6400000000000003
Action,Rondomedia,3109,2009.0,0.56,0.04,0.0,0.05,0.65
Action,Nordic Games,97534,16114.0,0.19999999999999998,0.3600000000000001,0.0,0.09999999999999999,0.6500000000000001
Action,Playlogic Game Factory,61876,12053.0,0.54,0.09,0.0,0.06999999999999999,0.68
Action,Empire Interactive,50878,10032.0,0.35000000000000003,0.24,0.0,0.09999999999999999,0.69
Action,Illusion Softworks,2933,2004.0,0.34,0.27,0.0,0.09,0.7
Action,Data Age,10629,3963.0,0.6599999999999999,0.04,0.0,0.0,0.71
Action,Gamebridge,11273,4017.0,0.3,0.13,0.24,0.06,0.73
Action,Destineer,60493,12049.0,0.6600000000000001,0.04,0.0,0.05,0.7500000000000001
Action,Ignition Entertainment,47353,8037.0,0.46,0.12000000000000001,0.11,0.05,0.76
Action,Men-A-Vision,2666,1981.0,0.72,0.04,0.0,0.01,0.77
Action,Infogrames,53822,9994.0,0.45000000000000007,0.28,0.0,0.03,0.77
Action,Zoo Digital Publishing,95389,16042.0,0.6800000000000002,0.08,0.0,0.03,0.7800000000000001
Action,Marvelous Interactive,126092,20102.0,0.13,0.05,0.57,0.05,0.8
Action,Mystique,2518,1981.0,0.76,0.05,0.0,0.01,0.82
Action,"mixi, Inc",2411,2015.0,0.0,0.0,0.86,0.0,0.86
Action,SouthPeak Games,97897,18076.0,0.7400000000000002,0.06999999999999999,0.04,0.060000000000000005,0.9100000000000001
Action,Little Orbit,222783,34249.0,0.16,0.6600000000000001,0.0,0.07,0.9200000000000004
Action,Spike,115313,20093.0,0.06,0.0,0.9000000000000001,0.01,0.9700000000000002
Action,Crave Entertainment,123455,22071.0,0.8699999999999999,0.15000000000000002,0.0,0.05,1.09
Action,BAM! Entertainment,104352,18021.0,0.6500000000000001,0.3500000000000001,0.0,0.09,1.09
Action,TDK Mediactive,92598,16020.0,0.8200000000000001,0.28,0.0,0.01,1.1300000000000001
Action,Black Label Games,1668,2002.0,0.59,0.46,0.0,0.15,1.2
Action,Psygnosis,40172,9987.0,0.7000000000000001,0.48,0.0,0.08,1.26
Action,Coleco,14463,5944.0,1.19,0.07,0.0,0.01,1.26
Action,Nippon Ichi Software,154039,26182.0,0.48,0.15000000000000002,0.56,0.14,1.32
Action,Interplay,48165,11998.0,0.8400000000000001,0.42999999999999994,0.0,0.10999999999999999,1.3800000000000001
Action,Marvelous Entertainment,60824,12081.0,0.5,0.2,0.65,0.060000000000000005,1.4000000000000004
Action,Tigervision,13493,5944.0,1.33,0.09000000000000001,0.0,0.01,1.42
Action,Hudson Soft,66799,12021.0,0.0,0.0,1.4200000000000002,0.0,1.4200000000000002
Action,Codemasters,90157,18068.0,0.6500000000000001,0.6100000000000001,0.0,0.17,1.4300000000000002
Action,Touchstone,21730,6024.0,0.81,0.44,0.02,0.17,1.4400000000000002
Action,Mattel Interactive,22557,7924.0,1.4,0.08,0.0,0.01,1.51
Action,Acclaim Entertainment,152982,27998.0,0.8900000000000003,0.5299999999999999,0.0,0.10999999999999999,1.5300000000000005
Action,Hello Games,1158,2016.0,0.58,0.74,0.02,0.26,1.6
Action,Ocean,17992,5986.0,1.04,0.51,0.02,0.05,1.6199999999999999
Action,Rising Star Games,75410,16072.0,0.9699999999999999,0.42000000000000004,0.09,0.14,1.6400000000000001
Action,20th Century Fox Video Games,20116,7926.0,1.61,0.09,0.0,0.01,1.7200000000000002
Action,NCSoft,693,2012.0,0.95,1.06,0.0,0.29,2.3
Action,989 Studios,3336,3997.0,1.98,0.54,0.0,0.11,2.63
Action,Koch Media,11692,8032.0,1.74,0.5900000000000001,0.0,0.5900000000000001,2.92
Action,Majesco Entertainment,148150,30107.0,2.0100000000000002,0.8,0.0,0.13999999999999999,2.9499999999999993
Action,505 Games,227127,42209.0,1.3100000000000003,1.2100000000000002,0.38000000000000006,0.31000000000000005,3.2199999999999993
Action,Ubisoft Annecy,70142,20105.0,0.8200000000000001,0.32000000000000006,2.08,0.18000000000000002,3.380000000000001
Action,Universal Interactive,52250,16019.0,2.15,1.2300000000000002,0.0,0.31000000000000005,3.68
Action,Parker Bros.,24142,9909.0,3.6,0.21,0.0,0.03,3.8500000000000005
Action,Palcom,277,1989.0,3.38,0.44,0.31,0.04,4.17
Action,Unknown,315095,34175.0,2.27,0.9300000000000003,1.01,0.10999999999999999,4.3199999999999985
Action,Level 5,30419,12080.0,0.0,0.0,4.839999999999999,0.0,4.839999999999999
Action,Hasbro Interactive,1626,3996.0,4.59,0.81,0.0,0.2,5.59
Action,Sony Computer Entertainment Europe,147,2013.0,2.41,2.28,0.28,1.01,5.99
Action,3DO,116159,33997.0,4.31,1.6700000000000004,0.0,0.29,6.28
Action,Midway Games,208906,54096.0,4.919999999999999,1.8500000000000008,0.0,0.5700000000000002,7.349999999999997
Action,GT Interactive,63762,19979.0,4.85,3.569999999999999,0.02,0.43000000000000005,8.88
Action,Bethesda Softworks,104988,34229.0,4.17,3.8899999999999997,0.3500000000000001,1.2200000000000002,9.64
Action,D3Publisher,572900,106523.0,4.579999999999999,2.6499999999999986,0.6800000000000002,1.8800000000000003,9.799999999999988
Action,Microsoft Game Studios,133864,42151.0,8.089999999999998,3.159999999999999,0.38,0.8100000000000003,12.450000000000003
Action,Vivendi Games,376833,88238.0,8.379999999999997,2.9699999999999975,0.0,1.2100000000000006,12.599999999999998
Action,Deep Silver,196035,52337.0,6.47,4.83,0.5,1.5900000000000003,13.359999999999996
Action,Virgin Interactive,79427,23979.0,8.059999999999999,5.2799999999999985,5.26,1.75,20.35
Action,Atari,373584,98061.0,18.66,6.449999999999997,0.13999999999999999,1.4500000000000004,26.64999999999999
Action,Tecmo Koei,1319524,275390.0,7.949999999999998,3.8499999999999948,15.579999999999988,1.650000000000001,29.03999999999998
Action,Square Enix,365769,102660.0,9.590000000000003,12.79,2.9199999999999995,3.869999999999997,29.159999999999986
Action,Sega,770176,192739.0,15.079999999999998,7.629999999999997,6.2,3.2299999999999947,32.149999999999984
Action,Namco Bandai Games,2735276,496595.0,8.749999999999993,5.1399999999999935,21.099999999999984,1.8200000000000007,36.90000000000008
Action,Disney Interactive Studios,554384,188920.0,29.89999999999999,16.499999999999993,0.08999999999999998,5.569999999999991,52.20000000000004
Action,LucasArts,161924,94362.0,35.61,18.310000000000002,0.060000000000000005,8.01,62.01999999999999
Action,Eidos Interactive,549871,164339.0,33.43000000000002,23.400000000000013,3.409999999999999,5.409999999999994,65.59999999999995
Action,Konami Digital Entertainment,1220294,287101.0,30.470000000000013,19.600000000000005,12.51999999999999,8.619999999999983,71.33000000000004
Action,Capcom,1189706,309180.0,35.92999999999997,20.36000000000002,22.230000000000015,6.589999999999988,85.15999999999995
Action,THQ,1311880,387243.0,54.36999999999998,24.830000000000005,1.9400000000000002,7.849999999999978,89.23000000000006
Action,Sony Computer Entertainment,493240,180658.0,46.08999999999998,29.84,3.959999999999999,14.57999999999999,94.51999999999998
Action,Electronic Arts,1079524,365298.0,54.24999999999999,44.070000000000014,2.4899999999999984,14.729999999999968,115.53999999999998
Action,Warner Bros. Interactive Entertainment,865481,301882.0,57.74000000000004,44.72000000000001,0.9600000000000003,14.80999999999998,118.23999999999992
Action,Nintendo,359543,156516.0,63.49000000000001,29.020000000000017,29.23999999999999,6.4799999999999915,128.17999999999995
Action,Activision,2149106,618436.0,87.29000000000003,40.020000000000046,1.0800000000000003,13.829999999999949,142.32999999999998
Action,Ubisoft,1321458,387670.0,69.38,54.10000000000004,2.11,17.370000000000072,142.94000000000008
Action,Take-Two Interactive,447042,186605.0,101.45000000000003,70.44000000000008,4.439999999999999,34.78,211.07999999999996
