Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Racing,Takara Tomy,28146,4016.0,0.07,0.0,0.01,0.01,0.09
Racing,MTO,10746,1998.0,0.0,0.0,0.09,0.01,0.1
Racing,Media Rings,10686,1995.0,0.0,0.0,0.1,0.0,0.1
Racing,PQube,10460,2009.0,0.1,0.0,0.0,0.01,0.1
Racing,Syscom,10258,1999.0,0.06,0.04,0.0,0.01,0.11
Racing,FunSoft,9845,1996.0,0.07,0.05,0.0,0.01,0.12
Racing,Atlus,9671,1995.0,0.0,0.0,0.12,0.0,0.12
Racing,Mindscape,24801,3994.0,0.07,0.05,0.0,0.0,0.13
Racing,Rondomedia,25315,4020.0,0.08,0.04,0.0,0.01,0.13
Racing,BMG Interactive Entertainment,8720,1997.0,0.09,0.06,0.0,0.01,0.15
Racing,Square,8644,1999.0,0.0,0.0,0.15,0.01,0.16
Racing,Zushi Games,39295,6027.0,0.16,0.0,0.0,0.01,0.16999999999999998
Racing,Rage Software,22723,4003.0,0.1,0.06,0.0,0.01,0.17
Racing,Crystal Dynamics,8394,1995.0,0.09,0.06,0.0,0.01,0.17
Racing,Valcon Games,38096,6026.0,0.16,0.0,0.0,0.01,0.18000000000000002
Racing,Gremlin Interactive Ltd,22958,3996.0,0.11,0.06999999999999999,0.0,0.01,0.19
Racing,Evolved Games,54271,8030.0,0.15000000000000002,0.02,0.0,0.02,0.19
Racing,BPS,7537,1994.0,0.0,0.0,0.2,0.0,0.2
Racing,Metro 3D,53276,8026.0,0.14,0.04,0.0,0.01,0.21
Racing,Vatical Entertainment,21230,4000.0,0.14,0.06999999999999999,0.0,0.01,0.22
Racing,ValuSoft,6858,2005.0,0.12,0.09,0.0,0.03,0.24
Racing,Liquid Games,6589,2002.0,0.18,0.07,0.0,0.0,0.26
Racing,Nordic Games,98235,14076.0,0.15000000000000002,0.09,0.0,0.02,0.26
Racing,Storm City Games,82151,12060.0,0.26,0.0,0.0,0.01,0.27
Racing,Playmates,6112,1997.0,0.16,0.11,0.0,0.02,0.28
Racing,Destineer,46362,8032.0,0.31,0.0,0.0,0.03,0.33
Racing,Ocean,17332,3995.0,0.28,0.07,0.0,0.0,0.35
Racing,Interplay,48187,7990.0,0.18000000000000002,0.13,0.01,0.04,0.37
Racing,Focus Home Interactive,31324,4018.0,0.16,0.16999999999999998,0.0,0.05,0.37
Racing,Human Entertainment,4988,1998.0,0.0,0.0,0.36,0.03,0.38
Racing,"Destination Software, Inc",36742,6015.0,0.35000000000000003,0.01,0.0,0.02,0.39
Racing,Mattel Interactive,4896,1982.0,0.37,0.02,0.0,0.0,0.39
Racing,Pioneer LDC,4718,1996.0,0.23,0.16,0.0,0.03,0.41
Racing,XS Games,64144,10027.0,0.22000000000000003,0.15000000000000002,0.0,0.04,0.41000000000000003
Racing,Global Star,60789,10026.0,0.24,0.13999999999999999,0.0,0.04,0.42
Racing,TYO,4614,1998.0,0.23,0.16,0.0,0.03,0.42
Racing,Tecmo Koei,56939,10042.0,0.16999999999999998,0.0,0.25,0.02,0.44
Racing,SquareSoft,4442,1999.0,0.07,0.05,0.3,0.03,0.44
Racing,Jaleco,79753,12012.0,0.09999999999999999,0.05,0.29000000000000004,0.02,0.4600000000000001
Racing,LucasArts,14266,4003.0,0.22999999999999998,0.18,0.0,0.06,0.47
Racing,Rebellion,20406,4003.0,0.35000000000000003,0.13,0.0,0.01,0.49
Racing,Ignition Entertainment,34886,6009.0,0.26,0.19,0.0,0.06,0.53
Racing,Hasbro Interactive,13283,4001.0,0.31,0.21,0.0,0.04,0.56
Racing,Gathering of Developers,12584,4002.0,0.33999999999999997,0.16999999999999998,0.0,0.05,0.56
Racing,Midas Interactive Entertainment,31234,6011.0,0.31,0.23,0.0,0.08,0.61
Racing,Deep Silver,80985,14081.0,0.48000000000000004,0.07,0.0,0.060000000000000005,0.6100000000000001
Racing,Takara,39551,7992.0,0.0,0.0,0.5700000000000001,0.04,0.6200000000000001
Racing,D3Publisher,63033,12067.0,0.4,0.17999999999999997,0.0,0.060000000000000005,0.64
Racing,Zoo Games,72400,12054.0,0.6100000000000001,0.0,0.0,0.03,0.6500000000000001
Racing,Titus,39644,7997.0,0.38000000000000006,0.33000000000000007,0.0,0.03,0.75
Racing,BAM! Entertainment,76010,14013.0,0.4600000000000001,0.24,0.03,0.05,0.78
Racing,System 3 Arcade Software,85477,12050.0,0.16,0.55,0.0,0.11,0.8200000000000002
Racing,Majesco Entertainment,52524,8023.0,0.69,0.16,0.0,0.03,0.8899999999999999
Racing,Kemco,44791,9996.0,0.75,0.18,0.0,0.0,0.95
Racing,Warner Bros. Interactive Entertainment,17297,6024.0,0.7499999999999999,0.15000000000000002,0.0,0.09,0.98
Racing,Xplosiv,41960,10035.0,0.35,0.63,0.0,0.09000000000000001,1.07
Racing,ASCII Entertainment,24540,5990.0,0.12,0.05,0.9,0.01,1.08
Racing,Jester Interactive,7747,4007.0,0.6799999999999999,0.28,0.0,0.14,1.1099999999999999
Racing,LEGO Media,17386,6000.0,0.8099999999999999,0.36,0.0,0.03,1.21
Racing,Konami Digital Entertainment,147877,26078.0,0.9200000000000002,0.25,0.04,0.08,1.2700000000000002
Racing,Milestone S.r.l.,195849,32239.0,0.23,0.7800000000000002,0.09999999999999999,0.16000000000000003,1.2800000000000002
Racing,Accolade,1522,1997.0,1.05,0.2,0.0,0.05,1.3
Racing,ASC Games,1501,1996.0,0.73,0.5,0.0,0.09,1.31
Racing,Genki,47848,10019.0,0.43999999999999995,0.34,0.43000000000000005,0.11,1.31
Racing,Slightly Mad Studios,19223,6045.0,0.25,0.9199999999999999,0.02,0.18,1.3800000000000001
Racing,Play It,28806,8013.0,0.74,0.5800000000000001,0.0,0.2,1.52
Racing,Crave Entertainment,40431,8009.0,0.7600000000000001,0.5700000000000001,0.15,0.17,1.6500000000000001
Racing,989 Studios,17868,5994.0,1.31,0.32000000000000006,0.0,0.06999999999999999,1.72
Racing,Black Bean Games,228418,32139.0,0.53,0.9900000000000002,0.01,0.24000000000000002,1.7700000000000002
Racing,SouthPeak Games,20800,6017.0,1.54,0.05,0.0,0.2,1.79
Racing,Bethesda Softworks,68501,14034.0,0.9800000000000001,0.7000000000000002,0.0,0.22000000000000003,1.9300000000000002
Racing,Video System,17391,5990.0,0.52,1.0,0.37,0.09,1.9900000000000002
Racing,GT Interactive,41948,11985.0,1.4200000000000002,0.53,0.0,0.06999999999999999,2.0199999999999996
Racing,TDK Mediactive,43222,12016.0,1.35,0.76,0.0,0.21000000000000005,2.3200000000000003
Racing,Capcom,119421,26087.0,0.6800000000000002,1.12,0.06,0.52,2.3799999999999994
Racing,Zoo Digital Publishing,290116,52139.0,2.639999999999999,0.3700000000000001,0.02,0.21000000000000005,3.2199999999999993
Racing,Infogrames,121879,30002.0,2.0999999999999996,1.1600000000000004,0.16999999999999998,0.25,3.6700000000000004
Racing,Eidos Interactive,111294,28042.0,2.38,1.2700000000000002,0.0,0.3400000000000001,3.9899999999999993
Racing,Psygnosis,40491,15975.0,1.92,1.3000000000000003,0.65,0.26999999999999996,4.13
Racing,Unknown,129121,6023.0,1.3800000000000003,2.02,0.48,0.6200000000000001,4.51
Racing,Empire Interactive,193649,42079.0,3.109999999999999,2.03,0.0,0.6200000000000001,5.720000000000001
Racing,Midway Games,214790,50058.0,4.3599999999999985,1.6600000000000006,0.0,0.51,6.559999999999999
Racing,Namco Bandai Games,264267,54188.0,2.6499999999999995,2.2799999999999994,1.3800000000000001,0.6900000000000002,7.01
Racing,Disney Interactive Studios,73587,28137.0,4.909999999999999,3.1399999999999997,0.05,1.02,9.12
Racing,Vivendi Games,90432,28042.0,5.470000000000001,4.6000000000000005,0.0,1.2300000000000002,11.280000000000003
Racing,Atari,304696,64101.0,7.1,4.169999999999996,0.07,1.3300000000000003,12.729999999999999
Racing,Acclaim Entertainment,357057,88048.0,9.069999999999995,4.569999999999997,0.08,0.9800000000000003,14.719999999999994
Racing,Ubisoft,436913,104331.0,7.7299999999999995,6.269999999999996,0.1,1.7100000000000006,15.830000000000002
Racing,Activision,628378,146476.0,12.179999999999996,3.6599999999999966,0.04,1.3500000000000008,17.310000000000002
Racing,Take-Two Interactive,92945,40084.0,13.940000000000001,4.799999999999998,0.08,2.429999999999999,21.249999999999996
Racing,Sega,340022,96212.0,8.549999999999999,7.379999999999999,3.5299999999999994,2.3899999999999997,21.830000000000005
Racing,Microsoft Game Studios,88382,44167.0,16.83,13.129999999999997,0.42999999999999994,2.719999999999999,33.08
Racing,Codemasters,753236,174732.0,6.189999999999999,22.770000000000007,0.6600000000000001,4.899999999999997,34.62000000000002
Racing,THQ,682051,202507.0,27.349999999999998,9.089999999999986,0.02,3.709999999999995,40.17
Racing,Sony Computer Entertainment,338179,130213.0,42.43,35.42,13.889999999999997,18.82000000000001,110.56999999999998
Racing,Electronic Arts,768110,318736.0,75.52000000000004,51.2,1.2000000000000004,17.900000000000038,145.77
Racing,Nintendo,82066,73967.0,73.55,39.74999999999998,29.220000000000002,8.809999999999995,151.29999999999995
