Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Role-Playing,Paradox Interactive,76698,10055.0,0.01,0.08,0.0,0.01,0.11000000000000001
Role-Playing,Idea Factory International,26055,4030.0,0.02,0.0,0.09,0.0,0.11000000000000001
Role-Playing,Epoch,24993,3985.0,0.0,0.0,0.12000000000000001,0.0,0.12000000000000001
Role-Playing,Avalon Interactive,25206,4008.0,0.07,0.04,0.0,0.01,0.12000000000000001
Role-Playing,Taito,24646,4004.0,0.08,0.04,0.0,0.01,0.12000000000000001
Role-Playing,NEC Interchannel,9620,1997.0,0.0,0.0,0.13,0.0,0.13
Role-Playing,Havas Interactive,9449,2000.0,0.01,0.09,0.0,0.02,0.13
Role-Playing,Zushi Games,9653,2008.0,0.1,0.0,0.01,0.01,0.13
Role-Playing,Ackkstudios,24739,4022.0,0.06,0.04,0.03,0.01,0.14
Role-Playing,Global A Entertainment,40618,6021.0,0.13,0.0,0.0,0.01,0.14
Role-Playing,Game Arts,9006,1994.0,0.0,0.0,0.14,0.0,0.14
Role-Playing,Ubisoft Annecy,9089,2010.0,0.06,0.03,0.03,0.02,0.14
Role-Playing,Nobilis,23397,4016.0,0.14,0.0,0.01,0.01,0.15
Role-Playing,Panther Software,8354,1995.0,0.02,0.02,0.12,0.01,0.17
Role-Playing,Metro 3D,21756,4002.0,0.09,0.07,0.0,0.02,0.19
Role-Playing,Media Rings,7886,2002.0,0.14,0.05,0.0,0.0,0.19
Role-Playing,Funcom,22919,4022.0,0.07,0.1,0.0,0.02,0.2
Role-Playing,LucasArts,21428,4008.0,0.02,0.14,0.0,0.03,0.2
Role-Playing,Seta Corporation,7421,1996.0,0.0,0.0,0.2,0.01,0.21
Role-Playing,On Demand,7426,1997.0,0.12,0.08,0.0,0.01,0.21
Role-Playing,Sunsoft,21167,3995.0,0.12,0.08,0.0,0.01,0.21000000000000002
Role-Playing,CCP,7308,2003.0,0.0,0.19,0.0,0.02,0.22
Role-Playing,Psygnosis,7093,1997.0,0.13,0.09,0.0,0.01,0.23
Role-Playing,ArtDink,38290,5993.0,0.06999999999999999,0.05,0.11,0.01,0.24
Role-Playing,Tomy Corporation,36164,6014.0,0.06,0.02,0.16,0.0,0.24000000000000002
Role-Playing,Aksys Games,50823,8058.0,0.09,0.01,0.11,0.03,0.25
Role-Playing,3DO,6618,1999.0,0.14,0.1,0.0,0.02,0.25
Role-Playing,Acclaim Entertainment,6607,2004.0,0.19,0.06,0.0,0.01,0.26
Role-Playing,Angel Studios,6055,1991.0,0.0,0.0,0.29,0.0,0.29
Role-Playing,NCSoft,67721,10036.0,0.1,0.13,0.0,0.04,0.29000000000000004
Role-Playing,NEC,21165,3992.0,0.0,0.0,0.29000000000000004,0.0,0.29000000000000004
Role-Playing,Natsume,19548,4004.0,0.22,0.08,0.0,0.0,0.3
Role-Playing,Screenlife,17622,4026.0,0.22,0.0,0.07,0.03,0.31
Role-Playing,Marvelous Entertainment,19146,4027.0,0.13,0.0,0.16,0.03,0.32
Role-Playing,Nihon Falcom Corporation,63042,10077.0,0.0,0.0,0.34,0.0,0.34
Role-Playing,Laguna,5219,1994.0,0.0,0.0,0.36,0.0,0.36
Role-Playing,Ignition Entertainment,31319,6018.0,0.16999999999999998,0.04,0.13,0.01,0.36
Role-Playing,Rocket Company,76430,12083.0,0.0,0.0,0.3600000000000001,0.0,0.3600000000000001
Role-Playing,Codemasters,32568,6024.0,0.08,0.25,0.0,0.04,0.37
Role-Playing,Takara Tomy,30136,6020.0,0.22,0.0,0.16,0.02,0.39
Role-Playing,Success,92308,14047.0,0.33,0.01,0.04,0.0,0.41000000000000003
Role-Playing,ESP,4602,1997.0,0.0,0.0,0.42,0.0,0.42
Role-Playing,Crystal Dynamics,4451,1996.0,0.25,0.17,0.0,0.03,0.44
Role-Playing,JoWood Productions,57185,10042.0,0.12,0.26,0.01,0.07,0.46
Role-Playing,FuRyu,107312,16103.0,0.11,0.02,0.33000000000000007,0.01,0.48
Role-Playing,From Software,39527,7989.0,0.11,0.09,0.3,0.05,0.5299999999999999
Role-Playing,Spike,69924,12061.0,0.24,0.0,0.32,0.02,0.5800000000000001
Role-Playing,Acquire,96443,16081.0,0.06,0.0,0.55,0.01,0.6100000000000001
Role-Playing,Sting,109804,18067.0,0.39999999999999997,0.07,0.15000000000000002,0.03,0.65
Role-Playing,DTP Entertainment,80486,14064.0,0.35000000000000003,0.24000000000000002,0.0,0.08,0.68
Role-Playing,D3Publisher,37811,8037.0,0.5,0.0,0.14,0.04,0.6900000000000001
Role-Playing,Quest,2889,1995.0,0.0,0.0,0.71,0.0,0.71
Role-Playing,Idea Factory,175671,24111.0,0.3400000000000001,0.05,0.24,0.060000000000000005,0.7100000000000002
Role-Playing,Interplay,33403,6004.0,0.35000000000000003,0.29000000000000004,0.0,0.09999999999999999,0.7300000000000001
Role-Playing,Xseed Games,11564,4025.0,0.35,0.01,0.32999999999999996,0.04,0.74
Role-Playing,Enterbrain,65619,12034.0,0.09,0.07,0.56,0.060000000000000005,0.77
Role-Playing,Square EA,2573,1999.0,0.45,0.3,0.0,0.05,0.8
Role-Playing,ASCII Entertainment,20229,5988.0,0.11,0.07,0.7,0.03,0.91
Role-Playing,Gust,130483,22079.0,0.15000000000000002,0.05,0.7300000000000002,0.05,0.9900000000000002
Role-Playing,Vivendi Games,1959,2001.0,1.03,0.02,0.0,0.0,1.06
Role-Playing,Compile Heart,155516,26163.0,0.41000000000000003,0.03,0.6000000000000001,0.060000000000000005,1.1
Role-Playing,Midway Games,25888,8015.0,0.55,0.35,0.1,0.11,1.1
Role-Playing,THQ,84715,16022.0,0.6300000000000001,0.4000000000000001,0.0,0.11,1.13
Role-Playing,Crave Entertainment,8818,3998.0,0.44999999999999996,0.30000000000000004,0.3,0.08,1.1400000000000001
Role-Playing,Falcom Corporation,187117,30146.0,0.28,0.0,0.8500000000000003,0.03,1.1500000000000004
Role-Playing,505 Games,107973,20056.0,0.49000000000000005,0.27,0.31000000000000005,0.11,1.1700000000000002
Role-Playing,SouthPeak Games,6430,4016.0,0.77,0.35,0.03,0.14,1.2799999999999998
Role-Playing,Imagineer,24694,7997.0,0.0,0.0,1.33,0.0,1.33
Role-Playing,Focus Home Interactive,133672,24161.0,0.6300000000000001,0.5700000000000001,0.02,0.18000000000000005,1.4100000000000001
Role-Playing,Disney Interactive Studios,14120,6024.0,1.2,0.16,0.0,0.12000000000000001,1.47
Role-Playing,Marvelous Interactive,143734,26109.0,0.8,0.07,0.6300000000000001,0.060000000000000005,1.55
Role-Playing,Virgin Interactive,18472,6005.0,0.87,0.55,0.0,0.17,1.58
Role-Playing,Kadokawa Shoten,112780,22033.0,0.46,0.31,0.94,0.06999999999999999,1.7800000000000002
Role-Playing,Hudson Soft,123223,24025.0,0.08,0.03,1.75,0.01,1.87
Role-Playing,ChunSoft,49180,12005.0,0.0,0.0,1.8200000000000003,0.05,1.8700000000000003
Role-Playing,Infogrames,5396,4004.0,1.75,0.18,0.16,0.060000000000000005,2.14
Role-Playing,Ghostlight,67901,18061.0,0.9700000000000002,0.33000000000000007,0.8600000000000001,0.18,2.34
Role-Playing,Banpresto,172748,34062.0,0.30000000000000004,0.14,2.1099999999999994,0.09,2.619999999999999
Role-Playing,GungHo,75013,18097.0,0.8400000000000001,0.02,1.9100000000000001,0.10999999999999999,2.88
Role-Playing,Deep Silver,161654,34217.0,0.9100000000000004,1.3900000000000003,0.30000000000000004,0.3800000000000001,2.9600000000000004
Role-Playing,Sony Online Entertainment,40483,14048.0,1.8199999999999998,1.1500000000000001,0.0,0.39,3.37
Role-Playing,Square,22744,9982.0,0.53,0.29000000000000004,2.4499999999999997,0.22,3.48
Role-Playing,Eidos Interactive,82307,18044.0,0.8700000000000001,0.19000000000000003,2.34,0.10999999999999999,3.5199999999999996
Role-Playing,Unknown,214907,26142.0,1.9500000000000002,0.88,2.1099999999999994,0.3400000000000001,5.279999999999999
Role-Playing,Level 5,78813,22129.0,0.0,0.01,5.68,0.0,5.6899999999999995
Role-Playing,Rising Star Games,226021,50196.0,3.3499999999999988,0.75,1.2800000000000005,0.3900000000000001,5.8
Role-Playing,Take-Two Interactive,42789,12037.0,3.0199999999999996,1.82,0.13,1.1,6.069999999999999
Role-Playing,Tecmo Koei,483679,94416.0,2.4,1.2800000000000005,2.43,0.7000000000000002,6.81
Role-Playing,Atari,247277,56122.0,3.8699999999999988,2.0200000000000005,1.62,0.52,8.069999999999999
Role-Playing,Nippon Ichi Software,699902,136795.0,3.769999999999998,1.3700000000000006,4.499999999999997,0.9200000000000004,10.479999999999999
Role-Playing,Atlus,402092,92336.0,3.19,0.7800000000000002,5.929999999999996,0.6500000000000002,10.489999999999997
Role-Playing,Konami Digital Entertainment,308462,74119.0,5.47,2.06,5.689999999999999,0.4900000000000001,13.739999999999998
Role-Playing,Sega,572810,128439.0,3.8899999999999997,1.9200000000000004,8.040000000000001,0.8500000000000003,14.709999999999997
Role-Playing,Ubisoft,329782,82219.0,9.059999999999997,4.049999999999997,2.1500000000000004,1.4800000000000004,16.75999999999999
Role-Playing,Microsoft Game Studios,71372,32120.0,12.790000000000001,5.549999999999999,0.5900000000000001,1.6400000000000006,20.580000000000002
Role-Playing,Enix Corporation,77399,45941.0,0.6900000000000002,0.25,31.259999999999987,0.19999999999999998,32.40999999999999
Role-Playing,Capcom,258937,72244.0,4.299999999999999,2.329999999999999,23.450000000000003,2.579999999999999,32.67000000000001
Role-Playing,Electronic Arts,158599,70319.0,17.82,11.389999999999999,2.6599999999999984,3.419999999999998,35.300000000000004
Role-Playing,Sony Computer Entertainment,328922,98138.0,15.899999999999997,9.209999999999999,16.080000000000002,2.8399999999999967,44.0
Role-Playing,Activision,174383,82279.0,23.580000000000005,18.400000000000006,0.26,4.549999999999998,46.79
Role-Playing,SquareSoft,114469,75840.0,10.369999999999997,4.470000000000001,36.449999999999996,1.3200000000000003,52.589999999999996
Role-Playing,Namco Bandai Games,1220499,303364.0,12.56,9.569999999999999,28.17000000000001,3.4899999999999967,53.82000000000001
Role-Playing,Bethesda Softworks,30031,34194.0,26.459999999999994,20.109999999999996,0.9,6.679999999999998,54.160000000000004
Role-Playing,Square Enix,713401,257243.0,32.39,14.929999999999993,41.53000000000001,8.259999999999986,97.09000000000006
Role-Playing,Nintendo,374106,210720.0,105.62999999999992,63.919999999999995,102.24000000000007,13.069999999999983,284.9
